mu_g;sdmu_g;survival_scalar1;init_asoc;init_amat;sdmu_b;init_agen;sdmu_a;mu_dp;np;gmax;bmin;amin;nc;amax;sigmoidal_survival;mu_agen;bmax;seed;mu_asoc;init_bmat_phen;sdsoc;survival_scalar0;qmat;qjuv;gmin;init_dp;mu_bmat_envt;mu_bmat_phen;init_ajuv;nloci_g;mu_ajuv;p;mu_dc;sdmat;init_dc;init_g;m;mu_amat;init_bmat_envt;laplace;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1992750639;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.512565;0.512641;0.118257;0.0493142;0.131438;0.0912881;2.75201;4.6406;-6.63498;5.71887;-0.522627;2640.49;2641.07;191.872;36.5721;40000;114.154;170474;270911;513002;381629;7454;0.5125;0.788252;0.808851;0.000882014;0.000840295;./sim_cue_integration_18_8_2019_025105_2011635942
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1741817080;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.509436;0.508685;0.102078;0.0561794;0.112852;0.102052;2.5123;7.10607;-2.82957;-4.11331;-0.650881;2606.47;2599.04;135.881;47.5263;40000;146.638;245013;537329;254974;242031;7710.71;0.4975;0.791242;0.806079;0.000754966;0.000713263;./sim_cue_integration_18_8_2019_025205_1760911867
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;2105235602;0.01;0;0.05;0.8;0.9;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.511422;0.511733;0.0994007;0.0559781;0.168791;0.12502;4.33812;5.78063;-5.11096;-3.32942;-0.602397;2628.95;2659.34;135.096;50.145;40000;214.916;278074;377331;312937;277538;7699.73;0.535;0.787621;0.809853;0.000954186;0.000856654;./sim_cue_integration_18_8_2019_025305_2094635178
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;685256722;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.526534;0.512446;0.527664;0.0265577;1.28252;0.872252;-4.71089;6.76352;1.33496;-8.72552;-1.85713;3126.16;2978.75;2824.3;12.6819;39998.4;7731.86;299508;489752;139703;768811;14069.4;0.5275;0.825103;0.851839;0.0186084;0.0156415;./sim_cue_integration_18_8_2019_025420_665135345
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1068229645;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.515746;0.507233;0.640605;0.033215;0.502875;2.20121;-2.02793;6.68325;1.25741;-8.81339;-1.98565;3188.45;3209.2;4140.31;18.9367;39999.7;48596.3;214638;486983;197685;783330;15313;0.51;0.85007;0.865499;0.0227966;0.0209252;./sim_cue_integration_18_8_2019_025735_1087763127
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1071410273;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.511803;0.507046;0.851294;0.0673057;0.138185;3.44702;-6.53836;2.69594;1.18038;-9.28153;-2.00109;3465.62;3947.06;7306.5;69.5113;40000;118982;462687;188323;17525.6;863723;15444.2;0.5125;0.882581;0.883798;0.0291757;0.0288737;./sim_cue_integration_18_8_2019_025835_1085084424
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1082256247;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.512992;0.516002;0.292592;0.0335742;0.912292;0.128076;1.86504;6.78729;3.31975;-6.04851;-1.54521;2761.01;2794.82;901.043;18.8814;39999.2;215.456;201022;483783;196888;398772;11651.4;0.45;0.795038;0.816609;0.00853872;0.00777856;./sim_cue_integration_18_8_2019_025835_1100873276
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1120773039;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.524779;0.505806;0.495265;0.0402861;0.474508;1.50426;-6.16682;5.5532;1.00493;-8.92491;-1.79049;2974.08;2836.59;2494.17;25.1977;39999.8;22769.4;418883;358588;182624;801119;13309.1;0.475;0.81165;0.819983;0.0130009;0.0123335;./sim_cue_integration_18_8_2019_025935_1129106323
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1097864451;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.518304;0.497614;0.50309;0.0649778;0.103403;1.84646;-5.17783;4.06445;-0.482768;-9.19564;-1.81593;3020.36;3162.35;2573.08;61.7999;40000;34213.4;342045;261727;8614.69;848697;13569.4;0.5125;0.818755;0.833372;0.019174;0.0174539;./sim_cue_integration_18_8_2019_030020_1077649580
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;771191972;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.515871;0.515928;0.105317;0.0490717;0.164966;0.118234;2.15584;5.09349;-3.98383;-5.28436;-0.734141;2673.05;2674.33;145.866;37.8084;40000;188.235;293044;299628;236628;400548;8132.43;0.505;0.785852;0.811213;0.000836073;0.000761602;./sim_cue_integration_18_8_2019_030105_783827597
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1049944310;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.512208;0.513652;0.116616;0.0526153;0.138511;0.100274;-3.28238;6.51074;0.951788;-1.01815;-0.610614;2636.23;2651.44;177.761;42.677;40000;145.081;208675;477473;239702;124655;7586.18;0.525;0.787501;0.809513;0.000887421;0.000825751;./sim_cue_integration_18_8_2019_030105_1058206215
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1579239753;0.01;0;0.05;0.8;0.9;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.5128;0.513879;0.094966;0.059717;0.154172;0.126892;0.206104;6.59274;-5.29018;-3.82345;-0.477847;2640.9;2674.12;120.957;51.4193;40000;227.135;149984;468156;327194;228112;7475.93;0.48;0.78892;0.808557;0.000769015;0.000716889;./sim_cue_integration_18_8_2019_030220_1559295111
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;472979614;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.508794;0.506359;0.520674;0.084632;1.89739;0.13378;-4.36254;7.39743;-1.20909;-5.86034;-1.85558;3084.77;3063.24;2756.2;99.887;39996.4;248.041;275529;572176;197814;393335;14052.7;0.5225;0.854148;0.854459;0.0221599;0.02263;./sim_cue_integration_18_8_2019_030335_485970616
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;615870456;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.493431;0.548921;0.814819;0.0854811;0.14591;3.30353;-1.76256;5.1975;1.24989;-9.19353;-1.93542;3277.07;4411.39;6691.55;106.332;40000;109403;136298;308837;19422.6;848123;14682.6;0.4475;0.874987;0.905434;0.0308128;0.0223783;./sim_cue_integration_18_8_2019_030435_629405739
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;762473248;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.510923;0.504768;0.590884;0.0790873;1.46686;0.919718;-2.28256;6.91582;-1.77906;-8.26721;-1.89485;3165.94;3207.32;3539.4;89.3634;39997.8;8624.11;112233;500794;147796;694936;14396.3;0.4775;0.865567;0.857781;0.0220403;0.023625;./sim_cue_integration_18_8_2019_030436_786166273
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1457957750;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.500733;0.529171;0.365199;0.079877;1.18011;0.112427;0.105526;7.82277;-0.754102;-4.42522;-1.59744;2729.07;3025.39;1383.46;92.5091;39998.6;179.624;111761;628997;114067;272432;11860.7;0.4775;0.797982;0.838815;0.0144697;0.0111994;./sim_cue_integration_18_8_2019_030451_1427453793
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1827591577;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.514376;0.517136;0.43791;0.0806936;0.854419;0.799155;-3.87732;7.91148;-5.48791;-8.53172;-1.69635;2896.82;2981.21;1964.25;93.4679;39999.3;6543.9;264559;638992;371672;736392;12551.7;0.485;0.80549;0.830642;0.0152075;0.013069;./sim_cue_integration_18_8_2019_030520_1814452284
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1742377273;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.508629;0.526123;0.426177;0.0746339;0.326735;1.30497;1.23214;7.35058;-0.47274;-9.0877;-1.72509;2873.62;3385.87;1868.02;83.5833;39999.9;17142.7;113938;570276;8646.96;829676;12833.1;0.5025;0.813459;0.837168;0.017063;0.0146725;./sim_cue_integration_18_8_2019_030520_1715293116
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;137152192;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.514968;0.514709;0.111255;0.0713761;0.15057;0.115547;3.53851;5.87593;-1.90698;-0.573768;-0.665514;2668.47;2665.78;161.035;75.0269;40000;187.164;286202;400303;112444;137374;7589.52;0.48;0.787433;0.810925;0.00114076;0.00101884;./sim_cue_integration_18_8_2019_030605_151100917
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;383726259;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.516652;0.515816;0.101618;0.0698926;0.120797;0.112321;3.14066;5.89529;5.60906;-2.39303;-0.496831;2683.66;2675.87;143.923;71.5527;40000;168.762;170157;386319;391563;150037;7289.09;0.505;0.786843;0.811735;0.0009469;0.000879369;./sim_cue_integration_18_8_2019_030635_411018587
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1869509965;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.512163;0.511186;0.0814941;0.0697769;0.116818;0.11916;4.44852;4.57969;-5.61735;-1.07623;-0.521011;2636.83;2653.08;98.3612;77.0973;40000;190.63;314172;276935;373163;170101;7461.81;0.5;0.790014;0.808828;0.000945182;0.000856164;./sim_cue_integration_18_8_2019_030650_1846049707
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;384816894;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.517693;0.504427;0.533729;0.0313764;1.95775;0.146048;-4.50908;6.36448;-5.04278;-5.80743;-1.83766;3184.57;3049.17;2885.6;16.7941;39996.2;294.619;278415;431004;344878;383838;13821.8;0.53;0.849634;0.861637;0.0232002;0.0220329;./sim_cue_integration_18_8_2019_030705_408119634
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1876995220;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.511736;0.515386;0.5865;0.0328283;1.40574;1.01608;-1.36663;6.99378;0.034942;-8.12247;-1.90601;3158.45;3297.84;3485.57;19.2164;39998;10418.3;66294;512171;168431;670416;14514.7;0.4925;0.862531;0.872891;0.0211216;0.0201985;./sim_cue_integration_18_8_2019_030750_1859417329
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;178886323;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.504941;0.517916;0.810811;0.0511431;0.250568;3.22588;-5.28569;6.62563;1.07987;-9.2168;-2.02822;3395.86;4064.83;6630.65;42.2344;39999.9;104257;315101;473119;16084.5;852198;15787.8;0.48;0.893752;0.881638;0.0250507;0.0298413;./sim_cue_integration_18_8_2019_030805_204460208
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;244865382;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.505226;0.525523;0.366429;0.0416487;1.24152;0.133867;-5.25589;6.67733;2.50527;-5.3857;-1.67894;2771.76;2983.23;1387.24;27.8523;39998.5;236.924;339648;472948;161736;351660;12537.7;0.485;0.800423;0.834894;0.0142106;0.0115455;./sim_cue_integration_18_8_2019_030835_231323190
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1894971933;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.518769;0.499195;0.44204;0.0467632;0.943721;0.770197;-0.476927;7.05397;-0.141098;-8.58844;-1.80814;2938.06;2792.33;1993.22;32.9413;39999.1;6048.72;145972;515315;140568;745717;13577.9;0.5125;0.816949;0.8219;0.0140742;0.0138122;./sim_cue_integration_18_8_2019_030920_1909017302
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;51258504;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.519315;0.510983;0.479292;0.068756;0.150752;1.74487;-0.037445;5.54001;-0.406939;-9.00247;-1.78437;3020.37;3293.59;2352.92;72.2063;40000;30653.6;231023;357128;7649.64;814812;13308.2;0.515;0.81898;0.832789;0.018273;0.016758;./sim_cue_integration_18_8_2019_031005_26976619
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;204060547;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.516042;0.516145;0.102405;0.0593379;0.149015;0.0941828;2.15541;6.0202;3.63994;-3.95456;-0.551034;2674.13;2675.02;140.716;51.9207;40000;117.67;212122;399154;288510;253320;7454.57;0.4575;0.786236;0.811792;0.00075952;0.000699932;./sim_cue_integration_18_8_2019_031035_183539614
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;165524683;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.51658;0.51245;0.117478;0.0533638;0.168805;0.0952083;2.91024;6.53769;-1.47906;-4.23437;-0.587473;2682.26;2640.52;186.815;44.9683;40000;137.917;212473;460998;249172;232054;7345.93;0.555;0.787271;0.81083;0.000926696;0.000863847;./sim_cue_integration_18_8_2019_031035_157131422
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1949245251;0.01;0;0.05;0.8;1;0.9;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.509978;0.509952;0.0967935;0.0547841;0.163657;0.131502;2.30293;5.50017;-6.93096;-2.19908;-0.643657;2613.3;2638.06;127.661;45.5516;40000;232.022;263990;361860;512497;183218;8137.92;0.54;0.789501;0.808956;0.000850802;0.000780381;./sim_cue_integration_18_8_2019_031050_1973371355
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;465032108;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.503423;0.510697;0.527257;0.0308963;1.96338;0.123613;-3.42224;7.87019;1.73107;-6.73559;-1.86724;3038.53;3112.4;2823.97;16.7781;39996.1;220.222;199084;642938;122887;492481;14255.2;0.46;0.85721;0.851623;0.0221467;0.023723;./sim_cue_integration_18_8_2019_031105_444761463
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;288183372;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.508255;0.528574;0.585255;0.0323118;1.57748;0.857303;-3.06869;7.76682;-1.78603;-8.00577;-1.9254;3137.64;3460.78;3480.03;18.7052;39997.5;7515.49;202211;618867;160221;655096;14634.6;0.4875;0.862487;0.880624;0.0224903;0.0190895;./sim_cue_integration_18_8_2019_031135_269746611
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1960011557;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.506948;0.515693;0.82478;0.0520954;0.217205;3.29576;-0.256387;6.146;1.30692;-9.31336;-1.99555;3376.99;4009.79;6854.17;41.847;40000;108821;213957;415600;20482.4;869586;15398;0.4825;0.890374;0.877115;0.0249595;0.0291491;./sim_cue_integration_18_8_2019_031151_1974374226
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;535975093;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.51073;0.519272;0.481612;0.058285;0.125107;1.78216;4.19855;6.31486;-0.4507;-9.08578;-1.81581;2938.43;3384.72;2367.64;50.5022;40000;31896.1;282189;431480;8230.62;829301;13759.6;0.475;0.817148;0.832338;0.0194053;0.0173382;./sim_cue_integration_18_8_2019_031235_520099735
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;452195368;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.518845;0.510798;0.372533;0.0427384;1.28462;0.0932968;-3.29319;7.47127;2.39044;-5.65454;-1.67205;2919.29;2837.18;1428.44;28.8335;39998.3;123.047;279883;577074;208515;422140;12473.5;0.505;0.811225;0.826913;0.0136686;0.0125597;./sim_cue_integration_18_8_2019_031235_436049090
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;62180144;0.01;0;0.05;0.8;1;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.51306;0.513221;0.100848;0.0762871;0.0808785;0.103196;0.0738849;1.50889;-1.08434;0.332394;-0.392641;2644.87;2646.62;135.072;82.6416;40000;153.791;161886;169319;187205;133454;7118.63;0.5475;0.787969;0.80949;0.000865212;0.000795752;./sim_cue_integration_18_8_2019_032420_77969993
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;442029920;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.514779;0.517218;0.41072;0.0429397;0.96339;0.686971;-2.5308;6.79906;-4.99388;-8.57772;-1.81147;2876.99;2948.75;1729.78;29.5726;39999.1;4833.92;262995;491423;356462;742804;13705.3;0.495;0.808726;0.824994;0.0136068;0.0123842;./sim_cue_integration_18_8_2019_031235_432375408
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1695083172;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.515743;0.515672;0.0965023;0.0601514;0.186638;0.0878634;0.743581;7.41114;1.34745;-0.555309;-0.744724;2671.48;2670.93;123.359;55.2497;40000;109.49;189741;572810;147508;198044;7985.41;0.4925;0.786715;0.811325;0.0007875;0.00074064;./sim_cue_integration_18_8_2019_031250_1711122075
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;368432819;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.512808;0.515106;0.110651;0.0530817;0.164726;0.0888062;-0.288627;6.84127;-3.739;-4.88637;-0.634614;2641.23;2665.7;159.69;42.9865;40000;112.123;134653;490776;221023;281965;7720.29;0.4725;0.787992;0.810082;0.000801477;0.000762833;./sim_cue_integration_18_8_2019_031306_351447587
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1694206472;0.01;0;0.05;0.8;1;1;-1;0;0.01;0.01;0;3;0.01;0.1;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.510816;0.518804;0.0921534;0.0577094;0.178542;0.110381;3.91474;5.80024;-6.40295;-0.182314;-0.64789;2620.95;2729.24;119.269;50.9195;40000;179.282;250165;366474;451122;190718;7784.86;0.485;0.788483;0.80981;0.000850296;0.000771748;./sim_cue_integration_18_8_2019_031320_1709420821
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;513775637;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.514415;0.513773;0.0920051;0.0740099;0.0869812;0.0948498;2.06601;-1.51822;2.03792;0.259098;-0.373071;2658.2;2651.44;118.71;76.0908;40000;127.534;121098;142792;231886;69496;7365.2;0.5225;0.787869;0.810058;0.000837743;0.000718969;./sim_cue_integration_18_8_2019_031335_485135957
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;925879284;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.511097;0.511647;0.109601;0.0828731;0.0932685;0.0978223;2.52414;4.17544;-1.08981;4.03944;-0.502405;2627.82;2634.13;159.29;100.154;40000;137.806;237801;253380;165162;256466;7394.62;0.475;0.790332;0.807762;0.00103809;0.000974676;./sim_cue_integration_18_8_2019_031405_906645195
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1425553989;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.511897;0.512388;0.0790453;0.0682549;0.0873985;0.0968107;-0.250675;3.19601;0.365568;-1.70438;-0.534644;2630.74;2635.88;84.2709;71.1417;40000;134.216;131060;252741;113286;243305;7551.95;0.51;0.789452;0.808994;0.00070946;0.000661074;./sim_cue_integration_18_8_2019_031420_1441709429
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1547118485;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.1;0.01;0;1;49990;0.511612;0.50903;0.0893386;0.0658468;0.0897079;0.106724;-3.68749;1.71672;-2.93531;-2.92532;-0.359952;2628.89;2624.48;115.993;63.0185;40000;159.054;283403;178196;179347;159458;7284.94;0.4825;0.789667;0.808541;0.000778205;0.000733555;./sim_cue_integration_18_8_2019_031420_1565456583
0.01;0.25;0;0;0;0.25;0;0.02;0.01;10;1;-10;0;10;8;0;0.01;10;1309175562;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.509078;0.507296;0.0888804;0.0738973;0.0910456;0.119587;-5.16187;0.0156144;-5.6527;2.71801;-0.515123;2604.76;2612.28;112.077;77.8741;40000;192.786;378630;119829;407515;174416;7510.83;0.52;0.7917;0.806145;0.000905423;0.000832322;./sim_cue_integration_18_8_2019_031450_1326274834
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;1342758780;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.5;0.01;0;1;49990;0.510591;0.509972;0.105046;0.0769924;0.0801848;0.0918344;1.41742;1.41393;1.08354;4.52738;-0.431503;2620.79;2615.08;147.082;81.2843;40000;125.293;113010;148833;231297;253030;7841.17;0.5125;0.790449;0.80731;0.000927734;0.000859075;./sim_cue_integration_18_8_2019_031450_1360246740
0.01;0.25;0;0;0;0.25;0;0.02;0.01;1;1;-10;0;0;8;0;0.01;10;1413785354;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.511525;0.511164;0.115696;0.0705656;0.0873015;0.11256;-1.46401;-0.67246;3.03874;-3.83638;-0.44928;2630.74;2626.86;173.94;73.5705;40000;169.327;146458;238004;179365;267815;7121.38;0.5425;0.789536;0.807811;0.000953097;0.000906858;./sim_cue_integration_18_8_2019_031520_1429374171
0.01;0.25;0;0;0;0.25;0;0.02;0.01;2;1;-10;0;0;8;0;0.01;10;793047415;0.01;0;0.05;0.8;0.5;0.5;-1;0;0.01;0.01;0;3;0.01;0.5;0.01;0.05;0;0;0.9;0.01;0;1;49990;0.511382;0.511545;0.0963739;0.0827417;0.0751215;0.0999852;-2.28641;-1.3104;2.7519;-1.29852;-0.425076;2628.31;2630.54;127.179;95.4209;40000;139.922;315870;207515;204103;141784;7303.67;0.4725;0.789899;0.807849;0.000895515;0.000836503;./sim_cue_integration_18_8_2019_031535_775955237
