bmax;amax;init_ajuv;survival_scalar0;sdsoc_horiz;mu_asoc_horiz;init_vc;juvenile_survival;nph;seed;mu_hp;mu_vp;sdmu_g;m;p;mu_hc;mu_agen;mu_bmat_envt;sdsoc_vert;init_vp;gmin;init_bmat_phen;survival_scalar1;init_hp;ncv;npv;mu_g;laplace;nloci_g;sdmu_b;mu_amat;init_asoc_vert;init_g;init_bmat_envt;init_hc;qjuv;gmax;nch;init_agen;sdmu_a;amin;mu_vc;bmin;init_asoc_horiz;mu_asoc_vert;sdmat;mu_bmat_phen;sigmoidal_survival;qmat;init_amat;mu_ajuv;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_asoc_horiz_vert;cov_asoc_horiz_vert_c;cov_asoc_horiz_vert_p;cov_asoc_horiz_c_vert;cov_asoc_horiz_p_vert;cov_agen_ajuv;file
10;8;0;0.8;0.05;0;0;0;0;469843814;0;0;0.25;0.1;0.897;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.513712;0.513712;0;0;0.0294157;-0.0106269;0.186015;0;0;-0.159223;0.00525418;0;0;0;0;0.0233287;0.0558486;0.0558486;0;0;0.0155402;0.0111089;40000;0;0;1.08522;0.220788;0;0;0;0;0.663798;0.5075;0.807019;0.822211;0.0314555;0.0281709;0.0110819;0.00557475;1.25758;1.23023;1.20548;1.17879;0.000353448;0.000378767;0.000296809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.34755e-05;./sim_cue_integration_10_12_2019_204831_441342618
10;8;0;0.8;0.05;0;0;0;0;470610504;0;0;0.25;0.1;0.931;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.491208;0.491208;0;0;0.407504;2.52925;-1.12002;0;0;-1.6933;-2.02318;0;0;0;0;-1.45886;0.112058;0.112058;0;0;0.0049386;0.0190253;39998.7;0;0;3.35173;2.38965;0;0;0;0;0.351668;0.49;0.913599;0.92349;0.0282102;0.025548;0.0707532;1.604;0.194938;0.161955;0.0524613;0.0554712;0.398944;0.346028;0.14058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0280464;./sim_cue_integration_10_12_2019_204831_430496929
10;8;0;0.8;0.05;0;0;0;0;469198161;0;0;0.25;0.1;0.966;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.487476;0.487476;0;0;1.18387;0.260958;-2.2822;0;0;-8.96338;0.0234297;0;0;0;0;0.807787;0.135641;0.135641;0;0;0.460509;0.0315619;39994.8;0;0;0.486219;0.453502;0;0;0;0;1.12882;0.4975;0.893519;0.879213;0.0401874;0.0415915;2.78256;0.0316649;0.978034;0.142225;0.993305;0.0230967;0.0126267;-0.000105413;0.0126855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0154149;./sim_cue_integration_10_12_2019_204831_428338550
10;8;0;0.8;0.05;0;0;0;0;2006517062;0;0;0.25;0.1;1;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.510069;0.510069;0;0;0.369731;3.83234;-2.84328;0;0;-8.09466;-0.157797;0;0;0;0;-0.701323;0.206876;0.206876;0;0;0.032993;0.0420276;39991.9;0;0;0.912313;1.11473;0;0;0;0;0.571543;0.5;0.959029;0.962519;0.0259591;0.0239386;0.113658;3.67716;1.66316;0.413227;1.74389;0.0456879;-0.165685;-0.00309733;-0.171421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0115723;./sim_cue_integration_10_12_2019_204833_2033968396
10;8;0;0.8;0.05;0;0;0;0;1997709525;0;0;0.25;0.1;0;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.512142;0.512142;0;0;-0.0150579;-3.22245;3.00565;0;0;-4.65115;7.4487;0;0;0;0;0.0112586;0.204896;0.204896;0;0;0.0333638;0.0707263;39991;0;0;4.69054;1.98126;0;0;0;0;0.674664;0.5175;0.963499;0.958823;0.0239083;0.0270051;0.0232219;2.61823;2.10083;2.09585;1.28824;1.51444;2.07844;2.07597;1.49414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000828459;./sim_cue_integration_10_12_2019_204834_1967633392
10;8;0;0.8;0.05;0;0;0;0;1943335592;0;0;0.25;0.1;1;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.487974;0.487974;0;0;1.71504;-0.436921;3.76241;0;0;8.8166;0.0307086;0;0;0;0;-0.900124;0.199281;0.199281;0;0;0.368411;0.130122;39985.8;0;0;0.470149;0.48591;0;0;0;0;1.47751;0.4875;0.940718;0.942284;0.0322227;0.0314567;5.70045;0.10626;3.01741;0.395281;3.06416;0.0386231;0.0596754;-0.00154733;0.0602678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0593872;./sim_cue_integration_10_12_2019_204834_1929814172
10;8;0;0.8;0.05;0;0;0;0;1935792424;0;0;0.25;0.1;0;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.493046;0.493046;0;0;-0.193256;-3.86473;2.89773;0;0;-7.6936;0.25043;0;0;0;0;-0.243395;0.203819;0.203819;0;0;0.0214839;0.0437157;39991.6;0;0;1.67432;1.28018;0;0;0;0;0.658117;0.5125;0.965713;0.955581;0.0218636;0.0278163;0.0397125;3.75215;1.64213;0.483024;1.76228;0.013495;-0.0531075;0.0135659;-0.062562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00249446;./sim_cue_integration_10_12_2019_204834_1921808370
10;8;0;0.8;0.05;0;0;0;0;1944716052;0;0;0.25;0.1;0.034;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.500138;0.500138;0;0;-0.00619856;-0.00568801;0.00514789;0;0;-4.15155;4.54924;0;0;0;0;-0.0540721;0.000625021;0.000625021;0;0;0.00495965;0.00685178;40000;0;0;7.59435;16.2988;0;0;0;0;0.651246;0.515;0.799317;0.799714;0.000420307;0.000414972;0.00327496;0.00322153;0.00349758;0.00349667;0.00205089;0.00202164;-2.68845e-05;-2.64632e-05;-1.11999e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-6.23928e-06;./sim_cue_integration_10_12_2019_204834_1919364050
10;8;0;0.8;0.05;0;0;0;0;1868777623;0;0;0.25;0.1;0.034;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.480594;0.480594;0;0;-0.495396;-3.13123;1.39892;0;0;-8.17015;-0.378614;0;0;0;0;-1.4056;0.146001;0.146001;0;0;0.00892974;0.0253184;39998;0;0;1.09569;1.40352;0;0;0;0;0.405713;0.4825;0.944665;0.912223;0.0247348;0.0395535;0.12056;2.45157;0.365152;0.126813;0.398993;0.0135462;0.030842;0.0146035;0.0337699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00266476;./sim_cue_integration_10_12_2019_204834_1838981798
10;8;0;0.8;0.05;0;0;0;0;1854992864;0;0;0.25;0.1;1;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.485947;0.485947;0;0;-0.135299;3.12519;-3.01983;0;0;-0.536987;-7.2749;0;0;0;0;0.203452;0.203836;0.203836;0;0;0.0551458;0.030856;39990.9;0;0;6.09616;2.01538;0;0;0;0;0.667026;0.4825;0.963686;0.959874;0.0235945;0.0260861;0.0516316;2.456;2.11964;2.1228;0.487452;0.183003;2.02343;2.02515;0.154933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0163602;./sim_cue_integration_10_12_2019_204834_1827043523
10;8;0;0.8;0.05;0;0;0;0;1791997455;0;0;0.25;0.1;0.966;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.506302;0.506302;0;0;0.230207;2.57964;-1.82457;0;0;-1.18959;-2.3466;0;0;0;0;-0.988094;0.141216;0.141216;0;0;0.0150241;0.0146078;39996.7;0;0;2.7261;1.2026;0;0;0;0;0.500041;0.49;0.938873;0.934474;0.0241214;0.0293413;0.049176;1.67241;0.576889;0.518745;0.110881;0.136559;0.78893;0.742177;0.192993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0192454;./sim_cue_integration_10_12_2019_204834_1764253573
10;8;0;0.8;0.05;0;0;0;0;1734354441;0;0;0.25;0.1;1;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.492904;0.492904;0;0;1.27457;0.376007;-4.4013;0;0;-3.48952;-7.02709;0;0;0;0;1.44231;0.228543;0.228543;0;0;20.8517;0.0177983;39980.6;0;0;6.24376;1.99022;0;0;0;0;0.377095;0.495;0.949158;0.944049;0.034604;0.0369272;53.5747;0.0451935;4.48846;4.47634;2.20946;2.57654;0.364602;0.3641;0.207233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.02632;./sim_cue_integration_10_12_2019_204834_1704627857
10;8;0;0.8;0.05;0;0;0;0;1715218141;0;0;0.25;0.1;0;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.499341;0.499341;0;0;-0.00882923;0.00804116;-0.0127632;0;0;2.51731;5.23864;0;0;0;0;0.0929548;0.000598039;0.000598039;0;0;0.00578085;0.0069916;40000;0;0;14.9048;14.0601;0;0;0;0;0.678173;0.525;0.799905;0.798712;0.000381613;0.000387839;0.00401119;0.00339818;0.00214625;0.00214657;0.00120686;0.00119692;1.81549e-05;1.85224e-05;1.51077e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.59371e-05;./sim_cue_integration_10_12_2019_204834_1667999058
10;8;0;0.8;0.05;0;0;0;0;1633732243;0;0;0.25;0.1;0;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.540401;0.540401;0;0;-1.35643;-0.320579;5.87754;0;0;-4.46577;7.05973;0;0;0;0;1.91642;0.18809;0.18809;0;0;0.00925791;0.019966;39965.5;0;0;7.17939;1.68378;0;0;0;0;0.194641;0.5325;0.961137;0.959529;0.0212474;0.0236547;0.39251;0.0353684;7.94667;7.92895;4.60823;5.17496;0.407605;0.407164;0.263753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00260902;./sim_cue_integration_10_12_2019_204834_1588625772
10;8;0;0.8;0.05;0;0;0;0;1103735039;0;0;0.25;0.1;0.103;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.480506;0.480506;0;0;0.45567;0.0966478;-1.92998;0;0;4.19438;-7.8519;0;0;0;0;1.90812;0.0476458;0.0476458;0;0;0.00235793;0.00539767;39996.3;0;0;4.7944;1.38316;0;0;0;0;0.205039;0.49;0.852551;0.858732;0.0224384;0.0207748;0.0514632;0.00492877;0.861023;0.860723;0.201898;0.256822;-0.031622;-0.0316157;-0.00978405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000278612;./sim_cue_integration_10_12_2019_204837_1134847537
10;8;0;0.8;0.05;0;0;0;0;1122792796;0;0;0.25;0.1;0.069;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.496903;0.496903;0;0;0.421904;-2.66738;1.2597;0;0;-4.45405;0.207979;0;0;0;0;1.49059;0.110286;0.110286;0;0;0.00633361;0.0145924;39998.4;0;0;2.35161;0.530534;0;0;0;0;0.334856;0.4925;0.912892;0.902423;0.0296175;0.0327287;0.07579;1.77991;0.166288;0.0540659;0.162715;0.00853758;-0.0303981;-0.000484285;-0.0349794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.002924;./sim_cue_integration_10_12_2019_204837_1164642955
10;8;0;0.8;0.05;0;0;0;0;1148630337;0;0;0.25;0.1;0.103;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.491612;0.491612;0;0;-0.355007;-2.34942;1.13695;0;0;-3.30361;-0.0923153;0;0;0;0;-1.40588;0.0853099;0.0853099;0;0;0.00583444;0.0128613;39998.7;0;0;1.77903;0.45328;0;0;0;0;0.359539;0.5125;0.920076;0.893953;0.0186949;0.0261562;0.0592878;1.38585;0.0822547;0.0381685;0.0756703;0.00247491;0.175636;-0.019807;0.208182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00266421;./sim_cue_integration_10_12_2019_204837_1172733594
10;8;0;0.8;0.05;0;0;0;0;1208038716;0;0;0.25;0.1;0.034;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.509274;0.509274;0;0;0.276708;-2.57335;1.73811;0;0;-5.10527;4.93807;0;0;0;0;0.889693;0.144809;0.144809;0;0;0.0137757;0.0184849;39997;0;0;3.37653;3.85602;0;0;0;0;0.551198;0.53;0.940299;0.926813;0.0272902;0.0310768;0.060958;1.65324;0.686764;0.646204;0.407791;0.466869;0.871884;0.839119;0.624053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0038674;./sim_cue_integration_10_12_2019_204837_1237359533
10;8;0;0.8;0.05;0;0;0;0;1300982456;0;0;0.25;0.1;0.138;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.500843;0.500843;0;0;0.00203109;-0.0190973;0.0276692;0;0;2.51906;-3.94032;0;0;0;0;-0.0690336;0.00068957;0.00068957;0;0;0.00688033;0.00693319;40000;0;0;13.2212;9.62213;0;0;0;0;0.65001;0.52;0.797904;0.799981;0.000452702;0.000438854;0.0045519;0.00384867;0.00299958;0.0029965;0.00168822;0.00166926;-1.31913e-05;-1.41234e-05;-1.01339e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.68673e-06;./sim_cue_integration_10_12_2019_204837_1330280584
10;8;0;0.8;0.05;0;0;0;0;1408534882;0;0;0.25;0.1;0.069;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.499321;0.499321;0;0;0.0101927;0.0149927;-0.0191759;0;0;3.41311;0.73011;0;0;0;0;-0.0393608;0.000577393;0.000577393;0;0;0.00690841;0.00469279;40000;0;0;6.40877;11.268;0;0;0;0;0.624619;0.535;0.799806;0.799109;0.000367426;0.00036972;0.0044045;0.00229362;0.00259314;0.00259546;0.00158555;0.00160217;-8.26525e-06;-7.3222e-06;-7.4582e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.98313e-06;./sim_cue_integration_10_12_2019_204837_1423639207
10;8;0;0.8;0.05;0;0;0;0;1415868507;0;0;0.25;0.1;0.103;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.496152;0.496152;0;0;0.444628;-2.39248;0.901519;0;0;-5.01733;-0.0719522;0;0;0;0;1.51379;0.0909661;0.0909661;0;0;0.00582203;0.0127083;39999.2;0;0;3.8938;0.68398;0;0;0;0;0.342075;0.535;0.908011;0.904565;0.0238647;0.024098;0.0823681;1.41517;0.0875791;0.0311402;0.084305;0.00530912;0.0135173;0.00633541;0.00959546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00137307;./sim_cue_integration_10_12_2019_204837_1444534514
10;8;0;0.8;0.05;0;0;0;0;1452314678;0;0;0.25;0.1;0.034;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.507851;0.507851;0;0;0.837822;-0.26394;3.58114;0;0;-2.89111;7.85877;0;0;0;0;-1.90809;0.118614;0.118614;0;0;0.00505225;0.0144113;39987.2;0;0;5.76796;1.61917;0;0;0;0;0.206436;0.4875;0.914005;0.915603;0.0302247;0.0305872;0.165384;0.024638;2.96149;2.95765;0.864491;1.12842;0.184642;0.184485;0.0717136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.11851e-05;./sim_cue_integration_10_12_2019_204837_1480885901
10;8;0;0.8;0.05;0;0;0;0;1603953736;0;0;0.25;0.1;0.069;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.466255;0.466255;0;0;-0.579015;0.115611;-2.52465;0;0;2.34801;-6.60996;0;0;0;0;-1.92832;0.0723064;0.0723064;0;0;0.00322485;0.010881;39993.6;0;0;8.97252;2.28681;0;0;0;0;0.199936;0.4725;0.89338;0.890378;0.023757;0.0225187;0.0798537;0.00934945;1.45866;1.45709;0.305019;0.344234;-0.0571241;-0.0570952;-0.0136115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000750389;./sim_cue_integration_10_12_2019_204837_1632344514
10;8;0;0.8;0.05;0;0;0;0;1670864488;0;0;0.25;0.1;0.069;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.50361;0.50361;0;0;-0.496136;-2.58757;0.829501;0;0;0.989813;6.84736;0;0;0;0;-1.60876;0.11235;0.11235;0;0;0.00477441;0.0136006;39999.3;0;0;18.7901;3.06853;0;0;0;0;0.309158;0.5175;0.932187;0.907216;0.0212677;0.0313347;0.0900098;1.67885;0.156811;0.160138;0.0575351;-0.0185;0.402123;0.408082;-0.0575219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00140908;./sim_cue_integration_10_12_2019_204837_1719794666
10;8;0;0.8;0.05;0;0;0;0;2019260331;0;0;0.25;0.1;0.103;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;0.5;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.499957;0.499957;0;0;-0.00172079;-0.00175302;0.00283432;0;0;-5.34068;-0.858814;0;0;0;0;-0.0398183;0.000580708;0.000580708;0;0;0.00517727;0.00626903;40000;0;0;6.79257;4.50356;0;0;0;0;0.682269;0.5325;0.799278;0.799427;0.00038004;0.000367837;0.00353411;0.00320819;0.00270052;0.00271116;0.00185396;0.00185756;-1.02877e-05;-1.01009e-05;-1.2882e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8.45364e-06;./sim_cue_integration_10_12_2019_204838_2066723353
10;8;0;0.8;0.05;0;0;0;0;1907062541;0;0;0.25;0.1;0.138;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;1;0;0.01;75000;0.466621;0.466621;0;0;-0.319487;-2.10181;0.976718;0;0;-3.55124;-0.33727;0;0;0;0;-1.46768;0.0658705;0.0658705;0;0;0.0039464;0.00812441;39999;0;0;1.39705;0.531466;0;0;0;0;0.346339;0.4675;0.894527;0.868338;0.0207539;0.0263224;0.0452134;1.1052;0.0506486;0.0374165;0.0520535;-0.00636751;0.0774392;-0.0514112;0.135198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00435969;./sim_cue_integration_10_12_2019_204838_1867892502
10;8;0;0.8;0.05;0;0;0;0;1888778432;0;0;0.25;0.1;0.138;0;0.01;0.01;0.05;0;-1;0;0;0;0;0;0.01;1;3;0.25;0.01;0;0;0;0;1;1;0;0;0.02;-8;0;-10;0;0;0.05;0.01;0;0.5;0;0.01;75000;0.496433;0.496433;0;0;-0.37098;-2.08054;0.75211;0;0;-3.33284;0.126327;0;0;0;0;-1.59115;0.0657574;0.0657574;0;0;0.00516161;0.00906088;39999.4;0;0;2.53235;0.794063;0;0;0;0;0.324608;0.515;0.878592;0.877484;0.0243067;0.0234928;0.0592221;1.08641;0.0416073;0.0252229;0.0299406;0.00463566;0.00955737;0.000456901;0.0101707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000607564;./sim_cue_integration_10_12_2019_204838_1846532053
