sigmoidal_survival;laplace;p;qmat;qjuv;nloci_g;init_g;init_amat;init_ajuv;init_agen;init_bmat_phen;init_bmat_envt;gmin;gmax;amin;amax;bmin;bmax;sdmat;mu_g;sdmu_g;mu_amat;mu_ajuv;mu_agen;mu_bmat_phen;mu_bmat_envt;sdmu_a;sdmu_b;m;survival_scalar0;survival_scalar1;seed;generation;mean_ad_phen;mean_agen;mean_ajuv;mean_amat;mean_bmat_phen;mean_bmat_envt;mean_g;var_ad_phen;var_agen;var_ajuv;var_amat;var_bmat_phen;var_bmat_envt;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;1;0.8;0.5;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;699656361;49990;0.502395;0.370292;1.71613;0.0602193;1.68491;-0.334364;-2.34284;2943.63;1383.26;29480.1;40000;42463.2;20882.2;19442.1;0.4825;0.839484;0.867112;0.0214505;0.0166484;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_689016172
0;1;0.3;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;348524965;49990;0.507326;0.0752667;0.0113166;0.238973;1.37646;3.99246;-1.32467;2585.32;69.0561;2.77921;39999.9;36021.4;172010;10498.6;0.5475;0.795208;0.804153;0.00077093;0.000698522;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192614_341053222
0;1;0.4;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1935005507;49990;0.510135;0.044655;0.0293431;0.0827274;-0.581805;2.11404;-0.311662;2604.83;31.6571;14.8673;40000;26194.7;52085.5;6883.72;0.4925;0.790863;0.808297;0.000181327;0.000168462;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192129_1943120028
0;1;0;0.5;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1631175920;49990;0.502244;0.0438269;0.0045657;0.0696142;-1.38522;0.756627;-0.594115;2524.08;28.0555;0.910714;40000;33895.4;44058.1;6685.09;1;0.797085;-nan;0.000118947;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193514_1620911061
0;1;0.8;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1153123842;49990;0.506584;0.354764;1.33025;0.287899;-0.603977;6.09291;-2.23859;2877.47;1273.7;17720.9;39999.9;18848.3;390593;18294.6;0.47;0.826306;0.838728;0.0175892;0.0159553;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1141835577
0;1;0.1;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;571580169;49990;0.514646;0.391307;0.0129802;1.89687;1.95999;6.31953;-2.35292;3100.66;1540.13;4.15319;39996.4;49314.8;408277;19418.3;0.525;0.859135;0.862863;0.0194195;0.0191366;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_191159_552039866
0;1;0.9;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1043602261;49990;0.506096;0.430188;0.0434675;1.88709;-0.28443;7.00247;-2.1951;3036.5;1860.34;28.6602;39996.4;43464.3;501900;17632.5;0.5;0.850883;0.862521;0.0222196;0.0201208;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180333_1026643212
0;1;0.3;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;378423303;49990;0.50505;0.0881585;0.04206;0.258226;-1.72469;4.2466;-1.45415;2564.53;88.6948;25.2178;39999.9;52160.4;188202;10857.9;0.48;0.797087;0.804868;0.000908243;0.000880584;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192614_368077879
0;1;0;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;149007791;49990;0.820027;0.584567;0.0144465;3.27738;-9.00141;0.929793;-2.67406;6741.52;3430.46;5.11155;39989.3;812632;10154.2;24371.1;1;0.966169;-nan;0.000259861;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180313_160191705
0;1;0.8;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;733136065;49990;0.506045;0.242633;0.0603371;0.939535;-1.0865;4.97913;-2.00518;2697.43;603.125;49.5027;39999.1;44645.9;257591;15261.3;0.505;0.817647;0.826397;0.00778283;0.00719031;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193315_715369596
0;1;0.9;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;302999207;49990;0.507073;0.509036;2.09535;0.402693;5.93335;-0.167319;-2.35918;3237.52;2611.01;43950.8;39999.8;377868;4814.57;19926;0.5175;0.866597;0.875355;0.0265454;0.0249007;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192345_314550832
0;1;0.7;0.5;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;851249084;49990;0.511695;0.242969;1.01576;0.0386941;1.52922;-0.933932;-2.06021;2783.75;601.266;10340.9;40000;39584.1;33427.5;16052.3;0.4825;0.819323;0.827018;0.00933649;0.00895659;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180329_838719167
0;1;0.6;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1242159168;49990;0.501607;0.157537;0.407714;0.0701683;1.07676;-0.773797;-1.52026;2549.23;263.608;1684.19;40000;26791;16598.1;10688.9;0.5125;0.804085;0.803537;0.00207683;0.00209596;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1229103194
0;1;0.9;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1026109337;49990;0.512084;0.408768;0.0420552;1.78568;-2.61633;5.93508;-2.20893;3050.51;1686.01;27.514;39996.8;111975;361011;17713.8;0.5175;0.853382;0.84937;0.0194221;0.0201813;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193044_1009042117
0;1;0.7;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1295205383;49990;0.503594;0.242008;0.923546;0.0593376;-0.589161;-0.544088;-1.98796;2675.73;596.261;8563.69;40000;21682.9;11977.6;15232.1;0.52;0.806157;0.817956;0.00861477;0.00808459;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193300_1313569415
0;1;0.8;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;268041505;49990;0.502637;0.0646945;0.0543149;0.0426197;-0.255663;0.805621;-0.581397;2529.6;54.6833;45.5266;40000;16900.7;14758.3;7198.69;0.4825;0.797743;0.801948;0.000229987;0.000217232;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_257555543
0;1;0.3;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;319989743;49990;0.502413;0.0952506;0.0423679;0.263057;0.0188068;3.7911;-1.44402;2538.96;104.365;29.5954;39999.9;21781.3;160347;11140.3;0.5325;0.800068;0.804261;0.000953447;0.000926236;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193559_330111747
0;1;0.1;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;196289641;49990;0.494269;0.362851;0.0138789;1.85632;-1.44623;6.06657;-2.48383;2877.78;1325.06;4.50796;39996.6;28370.4;372878;21358.1;0.495;0.844739;0.876578;0.0214373;0.0157131;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192544_177486676
0;1;0;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;74948770;49990;0.501778;0.0425256;0.00598593;0.0495504;1.60872;-1.67392;-0.442922;2518.99;29.2271;1.07938;40000;33990.3;54183.1;8039.63;1;0.797473;-nan;9.57242e-05;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180400_87967198
0;1;0.5;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1613685326;49990;0.501552;0.0624935;0.0263254;0.0748605;-0.125719;-1.93887;-0.697218;2518.95;52.4705;12.1754;40000;14561.1;52339.8;8957.01;0.5675;0.798898;0.801355;0.000218733;0.000221151;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180327_1623731823
0;1;0.6;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1634470586;49990;0.504407;0.0457387;0.0449577;0.0468844;-0.411747;-0.0381058;-0.62051;2546.52;33.8869;29.483;40000;11266.9;8465.73;7545.72;0.4825;0.796608;0.803486;0.000160749;0.000158896;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180327_1644385284
0;1;0.3;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1417380374;49990;0.503409;0.0819878;0.0123231;0.258101;0.518541;4.49372;-1.47384;2547.49;80.1408;3.4178;39999.9;21947.2;207207;11241.2;0.5325;0.797881;0.803661;0.000886056;0.000856887;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193300_1431052577
0;1;0.2;0.5;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1681727317;49990;0.503755;0.0425875;0.00766614;0.065459;0.194746;-0.937293;-0.505397;2539.09;25.2328;1.69707;40000;20418;33948.7;7596.11;0.465;0.796391;0.802366;0.00011007;0.000107116;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180323_1693083620
0;1;0.8;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;72401587;49990;0.509079;0.25145;0.0524525;0.989298;1.38664;4.9483;-1.98471;2742.46;648.987;40.606;39999;32555;253458;15129;0.48;0.813522;0.828983;0.00889525;0.00791584;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_195344_82908079
0;1;0.3;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1935742019;49990;0.509307;0.0961035;0.0119706;0.269348;-0.393068;3.9446;-1.16527;2608.54;106.299;3.24971;39999.9;25419;161663;9393.59;0.5375;0.797315;0.809127;0.000944544;0.000897516;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180315_1871612199
0;1;1;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1629225719;49990;0.987422;1.49402;0.902703;0.650477;-0.141201;2.30078;2.21451;9750.84;22385.4;8211.24;39999.6;14070.3;74272.6;18240.5;1;-nan;0.999731;-nan;2.07881e-06;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193514_1620311098
0;1;0.6;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;667592277;49990;0.504707;0.0346511;0.0375222;0.0447807;-1.71997;0.0138447;-0.635263;2548.76;19.9037;24.3458;40000;63978.4;11010.5;8098.47;0.495;0.796098;0.803672;0.000110839;0.000108728;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180329_649715246
0;1;0.5;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;291193810;49990;0.504517;0.0566612;0.057112;0.0560181;2.24657;-1.104;-0.652512;2548.49;43.3185;45.1826;40000;59082.8;27229.3;7563.35;0.4775;0.794871;0.803731;0.000220804;0.00022374;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_194129_281822386
0;1;0.9;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1220605332;49990;0.490091;0.57795;2.41522;0.314663;2.20555;1.78788;-2.30669;3236.01;3353.02;58412.5;39999.9;65737.8;39800.2;18796.2;0.4775;0.899706;0.906897;0.0246347;0.0231341;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1209956983
0;1;0.8;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;353751350;49990;0.515924;0.362293;1.61932;0.0462794;-1.37952;2.38269;-2.23928;3051.36;1324.01;26250.7;40000;34368.7;73834.7;18098.9;0.515;0.856402;0.869918;0.0168827;0.0146864;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193316_373208472
0;1;0.3;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;611808371;49990;0.507071;0.053719;0.054543;0.0502294;-0.648723;1.4356;-0.440767;2573.91;43.0418;38.9694;40000;46705.9;51893.6;7724.02;0.51;0.794174;0.805533;0.000190323;0.000183592;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_600343510
0;1;0;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1091486595;49990;0.737794;0.543922;0.0536281;2.8272;-1.10839;7.42659;-2.5312;5794.14;2970.99;42.9088;39992;47382.1;558205;22020.3;1;0.909677;-nan;0.0222719;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180320_1074085786
0;1;0.2;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1036433057;49990;0.496117;0.192252;0.0368583;0.726218;2.0655;4.97364;-1.8992;2540;377.517;21.6645;39999.5;50819;254603;14062.6;0.495;0.810761;0.814585;0.00485576;0.00477148;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193244_1020289639
0;1;0.9;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1244761897;49990;0.496138;0.56051;1.86009;0.80544;7.28681;2.58004;-2.34598;3165.42;3158.32;34676.9;39999.4;550904;77536.8;19388.3;0.4875;0.878259;0.87387;0.0246282;0.0261706;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1234270106
0;1;0.6;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;538277147;49990;0.508181;0.135057;0.444181;0.0333665;1.28969;2.2192;-1.58611;2621.12;196.485;2007.01;40000;29464.3;61153.9;11684.5;0.4875;0.801439;0.807115;0.00241012;0.00244189;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180329_526512956
0;1;0.5;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1157616917;49990;0.504592;0.046034;0.0410898;0.0489127;2.1982;-0.0085904;-0.596343;2548.68;34.336;27.0907;40000;63034.8;28415.3;7800.81;0.5125;0.796142;0.803556;0.000180369;0.000178176;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1140096603
0;1;0;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;88816453;49990;0.863;0.658702;0.0181335;3.65435;-1.7227;7.70256;-2.61711;7453.66;4349.41;6.54082;39986.6;39991;599110;23395.8;1;0.977351;-nan;7.51352e-05;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180321_73615332
0;1;0.2;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1197793332;49990;0.50359;0.233742;0.00956855;0.970524;1.46551;4.51514;-2.0456;2667.49;554.679;2.64313;39999.1;31538.8;212657;15521;0.5;0.814343;0.818214;0.00773546;0.00753434;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1186847740
0;1;0.6;0.9;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;659263123;49990;0.503942;0.157448;0.469235;0.0582497;1.67281;1.09382;-1.6426;2582.33;261.184;2235.26;40000;61229.9;20532.4;11813.3;0.5225;0.798716;0.808994;0.00283574;0.00270934;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193359_669869063
0;1;0.2;0.9;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;785139810;49990;0.499237;0.185272;0.00889753;0.75998;-0.932213;4.64656;-1.94123;2577.4;353.447;2.0028;39999.4;18076.5;223999;14913.3;0.465;0.799277;0.818574;0.00548901;0.00481514;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180313_796761439
0;1;1;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;27903541;49990;0.986907;1.60092;0.824981;0.554892;1.14668;2.93552;2.11572;9740.73;25747.8;6929.69;39999.7;46031.6;101914;16747.1;1;-nan;0.999697;-nan;4.74123e-06;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_17746702
0;1;0.8;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;187740710;49990;0.492942;0.33035;1.42289;0.078744;2.80075;0.838652;-2.26078;2738.02;1104.83;20267.6;40000;95112.5;25149.4;18520.7;0.495;0.826124;0.845871;0.0171743;0.0145294;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192314_198034667
0;1;0.4;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;177924781;49990;0.503394;0.0596366;0.0186642;0.0845433;-0.551004;0.676341;-0.647715;2536.49;46.6359;6.75107;40000;28909.7;11083.6;7027.09;0.505;0.796855;0.801933;0.000174291;0.000174162;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193729_192774071
0;1;0.8;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1894033415;49990;0.503578;0.335227;1.44574;0.0545227;-0.522859;1.03151;-2.22146;2850.07;1139.55;20942;40000;30233.7;53937.8;17813.3;0.505;0.845627;0.836241;0.0146894;0.0163852;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_195229_1884385745
0;1;0;0.5;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;893590667;49990;0.502779;0.0283795;0.00428351;0.0518873;-0.382551;0.520155;-0.507285;2528.54;13.6771;0.82458;40000;53571;10811.2;8872.72;1;0.796761;-nan;6.15636e-05;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193229_904428933
0;1;0.9;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1153005290;49990;0.511013;0.383198;0.0390326;1.39034;-0.884564;6.63199;-1.79517;2931.39;1529.27;24.1524;39998.1;34408.6;454376;14606.7;0.505;0.828796;0.851119;0.0171462;0.0144714;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1134874356
0;1;0.5;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1335472431;49990;0.50832;0.0474627;0.0479376;0.0593047;-0.420484;-0.280709;-0.415603;2586.04;32.4009;33.3977;40000;19848.2;10042.9;7144.88;0.4875;0.793006;0.806368;0.000155743;0.000148817;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1316678589
0;1;0.3;1;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;497948815;49990;0.510754;0.105497;0.026483;0.335916;2.82054;4.32568;-1.35502;2628.58;122.437;12.6078;39999.9;95045.5;204595;9875.89;0.48;0.796132;0.809384;0.00130455;0.00122803;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180342_486067003
0;1;0.4;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;232131301;49990;0.50263;0.0586662;0.0456085;0.0597127;-1.89741;0.908446;-0.719733;2529.04;42.6022;31.486;40000;59338;20751.7;7365.61;0.4775;0.797683;0.802011;0.0001861;0.000184378;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180326_247760733
0;1;0.1;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;558027330;49990;0.502511;0.0427618;0.00977574;0.0505874;-1.33125;0.0647904;-0.468941;2526.51;25.2163;2.72989;40000;37557.9;20771.3;8537.46;0.4975;0.797283;0.801267;0.000104188;9.81848e-05;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180322_581703402
0;1;0.8;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;526903266;49990;0.507926;0.381996;1.20904;0.477177;-1.67429;4.73575;-2.1881;2908.86;1476.03;14650.2;39999.8;35952.5;237444;17440.7;0.5125;0.835887;0.844471;0.0162744;0.0149844;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180317_537583312
0;1;0;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;618703302;49990;0.504128;0.0438339;0.0415846;0.0403839;1.56168;-1.02034;-0.55246;2543.29;28.9084;25.1335;40000;63690.4;43253.8;8499.52;1;0.796472;-nan;0.000136289;-nan;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180312_608072384
0;1;0.5;0.5;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1434651663;49990;0.502302;0.0546027;0.0405039;0.0459524;1.51083;1.73636;-0.606927;2525.58;40.643;26.5977;40000;44414.9;54892.6;7153.51;0.5325;0.798094;0.802486;0.000178474;0.000176749;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_192659_1444983986
0;1;1;1;1;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1489099398;49990;0.979518;1.10258;1.01462;0.701514;0.641218;3.71022;2.0966;9594.97;12205.3;10382.9;39999.5;19248.5;152035;16456.6;1;-nan;0.999551;-nan;5.28846e-07;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193514_1477843338
0;1;0.9;0.9;0.5;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;820355417;49990;0.496337;0.411944;0.0660881;1.38483;0.836641;5.53417;-1.73242;2773.81;1746.62;61.5503;39998.1;21868.7;312762;13316.2;0.465;0.833798;0.840299;0.0159646;0.0150113;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_193315_801568640
0;1;0.2;1;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;1199636979;49990;0.502446;0.218544;0.0127638;0.9535;1.3172;5.91667;-2.12204;2657.16;486.306;3.61505;39999.1;49272.8;358804;16841;0.5225;0.813749;0.824492;0.0077634;0.00708349;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180311_1189263508
0;1;0.7;0.5;0.9;3;0;0;0;0;0;0;-1;1;0;8;-10;10;0.05;0.001;0.25;0.001;0.001;0.001;0.001;0.001;0.02;0.25;0.1;0.8;0;571065121;49990;0.503829;0.237941;0.913992;0.049005;-0.317853;0.90793;-1.92809;2675.57;579.014;8377.85;40000;31132.4;20272.1;14866.8;0.5025;0.81206;0.819238;0.00827606;0.00790545;hpcbatch_15_08_2019_180243/sim_cue_integration_15_8_2019_180329_558892110
