init_amat;mu_ajuv;mu_dc;init_bmat_envt;init_ajuv;nc;mu_bmat_envt;bmax;qmat;np;gmax;sigmoidal_survival;sdmu_b;survival_scalar1;gmin;seed;sdmu_g;amin;survival_scalar0;sdsoc;mu_g;mu_bmat_phen;mu_agen;m;qjuv;init_bmat_phen;init_dp;nloci_g;init_dc;mu_dp;mu_amat;amax;laplace;init_agen;mu_asoc;sdmu_a;bmin;init_asoc;p;sdmat;init_g;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;0.01;0.01;0;0;10;0.01;10;1;0;1;0;0.25;0;-1;134622795;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.55;0.05;0;49990;0.505271;0;0.0915185;0.128557;0.0981443;0.158573;1.5359;-1.24939;0.200747;7.52811;-0.448876;2573.69;0;115.248;219.444;40000;467.563;148905;123502;35839.3;586751;7268.9;0.5275;0.798305;0.803829;0.00133908;0.00131452;./sim_cue_integration_19_8_2019_071927_117980599
0;0.01;0.01;0;0;50;0.01;10;1;0;1;0;0.25;0;-1;1954026389;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.55;0.05;0;49990;0.507164;0;0.0832012;0.134077;0.112157;0.199637;2.44928;0.886925;-0.408643;7.8015;-0.450746;2594.52;0;98.2451;240.261;40000;536.14;199250;239956;44499.8;624550;7551.13;0.53;0.794266;0.806343;0.00149972;0.00139294;./sim_cue_integration_19_8_2019_071942_1976076227
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;1623146135;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.509189;0;0.0921081;0.0690494;0.0886067;0.188895;-2.31085;0.154715;-0.21116;7.74262;-0.284641;2604.64;0;118.199;72.173;40000;487.507;181996;105817;65087;616320;7301.5;0.495;0.792173;0.806553;0.000794039;0.000755744;./sim_cue_integration_19_8_2019_072041_1639656246
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;1732149089;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.505581;0;0.089984;0.0693914;0.0918834;0.136133;-1.65769;1.57752;-0.438638;6.61709;-0.390165;2567.62;0;113.042;70.5817;40000;249.927;196227;199582;31128.7;475708;7619.3;0.5125;0.794446;0.803301;0.000788912;0.000742368;./sim_cue_integration_19_8_2019_072041_1747660853
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;809444426;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.511223;0;0.0947737;0.072751;0.120082;0.16836;2.8258;-0.471576;-0.502455;7.85109;-0.314604;2626.81;0;125.855;77.0954;40000;369.056;277397;123690;56732.5;640718;7214.69;0.4625;0.789788;0.808139;0.00088978;0.000841082;./sim_cue_integration_19_8_2019_072256_793535177
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;677242112;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.504367;0;0.0936271;0.229059;0.0917428;0.161099;-2.42156;-1.70499;-0.866985;7.28211;-0.418504;2587.07;0;117.025;580.604;40000;341.97;216644;172629;52248.1;560552;7653.58;0.4975;0.797498;0.811827;0.00289862;0.00256878;./sim_cue_integration_19_8_2019_072256_660036351
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;1384561517;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.506208;0;0.0839346;0.220497;0.0917788;0.223056;-3.87217;-0.638099;0.577053;7.81658;-0.321447;2603.92;0;105.456;549.882;40000;755.918;313301;139344;27615.3;629985;7424.42;0.4775;0.798997;0.8062;0.00258785;0.00258566;./sim_cue_integration_19_8_2019_072342_1399816409
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;1384384054;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.511334;0;0.0811085;0.224443;0.0991075;0.16481;-5.00155;0.546653;0.650607;7.02489;-0.332382;2656.73;0;99.6485;566.708;40000;357.19;296912;112791;33135.9;520845;7484.99;0.5225;0.797388;0.81077;0.002672;0.00249602;./sim_cue_integration_19_8_2019_072342_1400672898
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;77127866;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.503613;0;0.0944656;0.341148;0.0994943;0.176703;1.21485;2.36138;0.947399;8.32576;-0.339066;2621;0;127.107;1257.98;40000;420.613;218645;192264;38476.9;706401;7192.25;0.5325;0.807751;0.80777;0.00506898;0.00512185;./sim_cue_integration_19_8_2019_073341_61387342
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;1460212584;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.511687;0;0.0736075;0.275387;0.0983663;0.169039;1.97382;1.79071;-1.24503;7.39891;-0.401036;2675.22;0;80.4795;843.632;40000;376.329;122801;150890;48332.1;570904;7508.56;0.52;0.801949;0.809098;0.00368887;0.00336572;./sim_cue_integration_19_8_2019_072342_1474525114
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;1105775823;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.517333;0;0.0955412;0.253111;0.103355;0.141983;0.847087;-0.729152;0.542301;7.86711;-0.185077;2728.94;0;127.155;731.346;40000;294.129;207900;75615.2;50451;635896;7235.11;0.475;0.792347;0.806297;0.00354707;0.00329792;./sim_cue_integration_19_8_2019_072411_1120145243
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;1173145034;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.505998;0;0.0751872;0.265828;0.1026;0.20181;-2.37761;0.232232;0.474721;7.89141;-0.371873;2614.38;0;81.0309;769.116;40000;524.971;248193;93611.8;43708.8;637437;7157.72;0.46;0.7914;0.813218;0.00354063;0.00318928;./sim_cue_integration_19_8_2019_072441_1189069185
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;913490978;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.510016;0;0.0856159;0.0686427;0.110994;0.205327;-5.76055;4.80087;-0.894265;7.34253;-0.431091;2613.83;0;104.891;71.5366;40000;547.626;369271;321157;71251.3;557637;7759.33;0.4575;0.790338;0.806102;0.000853276;0.000777074;./sim_cue_integration_19_8_2019_072527_890629745
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;1220883453;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.50913;0;0.100972;0.0732856;0.116762;0.162159;-0.797198;3.85321;-0.244229;7.49437;-0.414937;2607.63;0;146.396;77.3796;40000;377.425;206789;194262;63938.8;588032;7292.86;0.53;0.792297;0.805565;0.00102499;0.000942603;./sim_cue_integration_19_8_2019_072626_1202736954
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;950017095;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.505757;0;0.0967792;0.0695748;0.106327;0.108944;-0.986409;4.35299;-0.492579;7.20224;-0.456723;2571.06;0;132.923;72.3719;40000;177.396;204075;251895;50518.7;545880;7378.91;0.4825;0.796158;0.803304;0.000858011;0.000844054;./sim_cue_integration_19_8_2019_072641_966282141
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;507839145;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.50056;0;0.0965525;0.235939;0.0858068;0.186516;5.03774;3.74074;-0.0731012;7.68855;-0.528366;2553.84;0;129.743;623.42;40000;456.515;344309;313803;70169.3;610332;7506.44;0.5225;0.801609;0.808487;0.00304601;0.00279461;./sim_cue_integration_19_8_2019_072711_522318415
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;973947513;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.503302;0;0.090652;0.229067;0.103;0.125816;-0.0860162;1.95918;-0.739343;7.68464;-0.421772;2578.69;0;121.789;598.804;40000;242.659;134699;150467;67491.3;610423;7344.06;0.4925;0.797799;0.813956;0.00287547;0.00268642;./sim_cue_integration_19_8_2019_072712_990848767
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;1401451722;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.507537;0;0.0773698;0.22293;0.104;0.173599;-5.68438;0.973779;0.205023;7.81889;-0.435706;2617.07;0;86.7913;560.775;40000;385.192;405532;75550.8;34634.2;625885;7921.42;0.5125;0.801032;0.806322;0.0026084;0.00261899;./sim_cue_integration_19_8_2019_072726_1386244816
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;462789425;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.510615;0;0.0748919;0.264033;0.0962851;0.157201;0.267528;-0.260704;0.142147;7.2909;-0.315567;2659.95;0;81.3154;771.974;40000;334.372;45188;64624.5;43840.1;561263;7503.74;0.5;0.794461;0.809006;0.00353467;0.00324882;./sim_cue_integration_19_8_2019_072841_478839896
0;0.01;0.01;0;0;2;0.01;10;1;0;1;0;0.25;0;-1;676340736;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.510395;0;0.0922642;0.0794232;0.115836;0.137836;1.83987;5.09345;-2.00469;6.3132;-0.374708;2619.53;0;122.465;87.3178;40000;274.517;242078;333227;94066;444315;7419.84;0.4825;0.790163;0.807123;0.00101815;0.000895796;./sim_cue_integration_19_8_2019_072841_707806073
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;721001230;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.510485;0;0.0922891;0.26463;0.0929526;0.160567;1.91765;-1.4233;0.681579;8.30202;-0.323373;2660.2;0;122.03;774.887;40000;333.541;237459;80908.5;58417.8;704478;7362.94;0.495;0.802537;0.81196;0.00339276;0.00331022;./sim_cue_integration_19_8_2019_072841_737019993
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;785754098;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.507694;0;0.0925331;0.266914;0.0855397;0.170253;1.015;1.50883;-0.200662;6.06924;-0.394272;2634.51;0;118.012;794.411;40000;403.958;103290;201991;22453.1;421085;7396.81;0.515;0.793754;0.811142;0.00371506;0.00337426;./sim_cue_integration_19_8_2019_072842_819182922
0;0.01;0.01;0;0;10;0.01;10;1;0;1;0;0.25;0;-1;1614799048;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.505917;0;0.0922331;0.0821073;0.0952025;0.16792;2.63556;3.34194;-1.01397;7.88281;-0.403349;2572.92;0;113.364;96.9356;40000;356.841;283340;273322;60209.7;644933;7556.2;0.475;0.794519;0.804334;0.000865787;0.000873448;./sim_cue_integration_19_8_2019_072926_1598715987
0;0.01;0.01;0;0;50;0.01;10;1;0;1;0;0.25;0;-1;1595771562;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.508621;0;0.0958994;0.0740543;0.111602;0.190656;-2.15023;4.32912;-1.54665;7.55752;-0.400281;2600.47;0;131.636;77.0939;40000;478.387;193993;357722;62865.3;589526;7063.61;0.5025;0.792493;0.806023;0.000908093;0.000848231;./sim_cue_integration_19_8_2019_072956_1579893501
0;0.01;0.01;0;0;10;0.01;10;1;0;1;0;0.25;0;-1;2010796599;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.509051;0;0.0754067;0.248802;0.0755831;0.129272;-2.99544;-1.34406;-1.12346;7.86131;-0.303727;2638.79;0;83.58;689.968;40000;238.252;236567;147788;74471.7;633695;7232.93;0.46;0.796341;0.811527;0.00306231;0.0028535;./sim_cue_integration_19_8_2019_073056_1996957179
0;0.01;0.01;0;0;2;0.01;10;1;0;1;0;0.25;0;-1;1766564569;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.511515;0;0.0854805;0.227537;0.101666;0.172724;5.29023;2.51701;-0.464817;7.1774;-0.264569;2661.57;0;104.093;590.192;40000;397.43;347443;163902;68325.7;531656;7286.38;0.5175;0.798706;0.810329;0.0029475;0.00264396;./sim_cue_integration_19_8_2019_073056_1751578254
0;0.01;0.01;0;0;50;0.01;10;1;0;1;0;0.25;0;-1;1515803803;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.507008;0;0.0970192;0.227109;0.0899186;0.179473;-2.8732;-2.12589;0.688952;7.11965;-0.40042;2614.25;0;131.918;575.626;40000;452.76;227676;147450;40489.4;541724;7467.32;0.5025;0.796003;0.804106;0.00279911;0.00268639;./sim_cue_integration_19_8_2019_073127_1487613039
0;0.01;0.01;0;0;2;0.01;10;1;0;1;0;0.25;0;-1;375498502;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.510259;0;0.0849136;0.256143;0.0858551;0.155696;2.96353;2.71406;-0.964832;7.51925;-0.353252;2655.77;0;104.336;734.649;40000;348.506;297905;174001;60906.6;589444;7252.62;0.5125;0.794888;0.811005;0.00338758;0.00317971;./sim_cue_integration_19_8_2019_073142_400226208
0;0.01;0.01;0;0;10;0.01;10;1;0;1;0;0.25;0;-1;1706413453;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.510742;0;0.0958021;0.2518;0.120367;0.162812;-1.35087;-0.105394;-0.110522;7.70615;-0.344699;2660.76;0;129.725;712.595;40000;381.656;139195;89320.7;44267.1;610641;7462.74;0.5125;0.803711;0.81252;0.00318038;0.00315607;./sim_cue_integration_19_8_2019_073157_1672635761
0;0.01;0.01;0;0;50;0.01;10;1;0;1;0;0.25;0;-1;120061590;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.6;0.05;0;49990;0.512567;0;0.100482;0.26455;0.105756;0.129053;-0.693088;-1.53943;1.14252;7.1213;-0.283185;2683.31;0;139.658;762.343;40000;237.171;92354.8;137478;60352.8;534858;7472.07;0.4975;0.797084;0.811084;0.00355721;0.00332455;./sim_cue_integration_19_8_2019_073211_104099996
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;1916867468;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.505682;0;0.0970779;0.069003;0.0970226;0.160882;-0.616548;0.0456035;-0.337499;6.86201;-0.427053;2569.83;0;134.369;67.9778;40000;333.422;131364;114401;67555.9;503474;7614.63;0.49;0.794268;0.803682;0.000858855;0.000821944;./sim_cue_integration_19_8_2019_073256_1930740458
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;1996996817;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.509669;0;0.0883363;0.323632;0.0971895;0.166952;-2.11416;-2.48448;0.794655;7.10151;-0.344676;2674.46;0;115.912;1118.02;40000;387.557;149528;182161;48874;529441;7358.45;0.4925;0.798655;0.816251;0.00486411;0.00459736;./sim_cue_integration_19_8_2019_073327_1980957069
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;1953241899;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.508588;0;0.0874946;0.081027;0.0908525;0.214163;-0.75069;-0.919061;0.643397;7.24843;-0.445492;2600.08;0;109.812;93.8771;40000;615.3;64121.4;159994;51697.3;549182;7176.98;0.5325;0.791799;0.805637;0.00091382;0.000851112;./sim_cue_integration_19_8_2019_073327_1934714700
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;1947970778;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.501497;0;0.105879;0.0727876;0.0899862;0.186042;-4.0021;-1.96698;-0.540901;7.5486;-0.528139;2529.43;0;160.552;79.2663;40000;454.095;273295;183835;46446.6;590721;7677.71;0.51;0.797073;0.800506;0.000949979;0.000950066;./sim_cue_integration_19_8_2019_073327_1931957369
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;1747921419;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.506927;0;0.0785305;0.334481;0.10166;0.16649;2.59519;-0.70142;0.141319;7.80316;-0.430564;2649.51;0;87.1456;1199.42;40000;388.427;216022;124742;42667.4;625567;7339.17;0.5;0.796884;0.819298;0.00508917;0.00456028;./sim_cue_integration_19_8_2019_073356_1762526415
0;0.01;0.01;0;0;2;0.01;10;0.5;0;1;0;0.25;0;-1;37115960;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.512887;0;0.0939814;0.403095;0.0935982;0.194231;-3.70616;-0.832677;0.749436;7.58718;-0.378407;2742.45;0;119.604;1717.86;40000;509.943;194600;135598;42961.5;602007;7523.4;0.4925;0.80902;0.818263;0.00675994;0.00650928;./sim_cue_integration_19_8_2019_073512_10905737
0;0.01;0.01;0;0;10;0.01;10;0.5;0;1;0;0.25;0;-1;1682244506;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.509388;0;0.103126;0.393383;0.0996111;0.120025;-1.7964;-1.71849;0.390584;6.74881;-0.397194;2704.32;0;150.222;1633.34;40000;211.662;154312;131645;42860.3;481041;7189.3;0.515;0.811111;0.820442;0.00645639;0.00620215;./sim_cue_integration_19_8_2019_073556_1695978767
0;0.01;0.01;0;0;50;0.01;10;0.5;0;1;0;0.25;0;-1;272305600;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.499862;0;0.0792511;0.408318;0.0767105;0.175307;-3.23279;-0.412752;-0.214132;7.00123;-0.340195;2608.17;0;89.4133;1730.38;40000;407.009;221586;78233.1;33238.8;524699;7258.98;0.48;0.812252;0.824051;0.00650703;0.0060667;./sim_cue_integration_19_8_2019_073611_249267227
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;766069037;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.509693;0;0.10223;0.0708152;0.138249;0.11693;5.06249;5.11143;-1.1597;7.13451;-0.397791;2613.23;0;142.429;73.2809;40000;194.52;366563;329774;74416;536017;7658.87;0.4875;0.791541;0.807116;0.00101451;0.000975872;./sim_cue_integration_19_8_2019_073811_750327952
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;564754864;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.513391;0;0.0832993;0.0747009;0.14732;0.191751;-2.12764;6.62238;-0.434358;8.04351;-0.383161;2650.23;0;99.5014;79.3039;40000;517.461;208681;474323;41943.3;658684;7567.59;0.55;0.790159;0.810332;0.000964415;0.000911771;./sim_cue_integration_19_8_2019_073811_546296378
0;0.01;0.01;0;0;50;0.01;10;1;0;1;0;0.25;0;-1;9555041;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.7;0.05;0;49990;0.506423;0;0.0976156;0.531358;0.105801;0.161302;-2.26239;-0.462336;-0.231023;7.90332;-0.264002;2741.36;0;132.016;2905.62;40000;357.883;169984;115743;31998.4;641196;7670.29;0.4425;0.826093;0.817714;0.00933489;0.0103422;./sim_cue_integration_19_8_2019_074926_25855252
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;494328477;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.509243;0;0.0908753;0.0722896;0.124383;0.130653;-0.880743;5.8806;0.831107;7.50861;-0.450895;2607.62;0;122.767;76.4;40000;231.101;152616;425293;42621.8;588160;7637.92;0.49;0.792636;0.806461;0.000930888;0.00089107;./sim_cue_integration_19_8_2019_073812_477988115
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;1561559186;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.509558;0;0.0830118;0.351193;0.0813145;0.169922;0.788163;4.59513;-0.0688996;6.70961;-0.324146;2686.55;0;105.036;1320.56;40000;407.191;67458;325367;66181.4;474444;7267.01;0.4975;0.803461;0.812145;0.005537;0.00544184;./sim_cue_integration_19_8_2019_073826_1583446567
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;669156706;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.50643;0;0.0838684;0.335754;0.098582;0.174918;-2.3728;2.21435;0.138857;7.71826;-0.452374;2649.07;0;102.397;1229.59;40000;423.628;179950;177075;45371.3;627524;7726.7;0.48;0.798905;0.815609;0.00527734;0.00490539;./sim_cue_integration_19_8_2019_073841_654192996
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;1194755188;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.9;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.510826;0;0.0864897;0.334243;0.0912397;0.211832;-0.475081;2.53456;0.975629;8.01039;-0.282528;2692.92;0;110.031;1202.86;40000;620.476;185865;132080;62717.1;657607;7103.88;0.485;0.795826;0.808253;0.00550557;0.00511488;./sim_cue_integration_19_8_2019_073856_1216160421
0;0.01;0.01;0;0;2;0.01;10;0.9;0;1;0;0.25;0;-1;865458914;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.511438;0;0.0898652;0.399615;0.0977247;0.211259;-5.59741;-0.279886;-0.115863;7.0008;-0.404942;2723.67;0;115.827;1672.49;40000;613.847;383956;162622;34060.8;517513;7576.57;0.5175;0.802208;0.821332;0.00679935;0.00602728;./sim_cue_integration_19_8_2019_073911_845869829
0;0.01;0.01;0;0;10;0.01;10;0.9;0;1;0;0.25;0;-1;1445777552;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.505195;0;0.0806579;0.403079;0.0835461;0.111373;-1.09193;-5.12739;1.80925;5.23597;-0.398703;2658.77;0;93.8296;1707.45;40000;170.316;84224.7;353789;114015;316094;7523.54;0.4875;0.814576;0.820234;0.00618525;0.00627076;./sim_cue_integration_19_8_2019_073957_1469848928
0;0.01;0.01;0;0;50;0.01;10;0.9;0;1;0;0.25;0;-1;1081764820;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;1;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.511847;0;0.0926574;0.410961;0.0896909;0.158676;1.36694;-1.41001;-0.873391;7.15125;-0.254312;2731.15;0;124.426;1775.75;40000;336.484;208079;102288;62768.3;536769;7133.1;0.52;0.808217;0.816665;0.00680609;0.00668395;./sim_cue_integration_19_8_2019_074011_1065921432
0;0.01;0.01;0;0;2;0.01;10;1;0;1;0;0.25;0;-1;1239331713;0.25;0;0.8;0.05;0.01;0.01;0.01;0.1;0.5;0;0;3;0;0.01;0.01;8;1;0;0.01;0.02;-10;0;0.65;0.05;0;49990;0.512647;0;0.0903274;0.0739351;0.157556;0.151586;-0.695257;6.83196;0.697631;7.12993;-0.471911;2644.94;0;122.495;81.5794;40000;293.856;127376;493784;35985.5;542009;7432.73;0.49;0.790106;0.812572;0.00110238;0.00105689;./sim_cue_integration_19_8_2019_074026_1258196379
