qjuv;sdmat;mu_vp;nph;init_asoc_horiz;mu_hc;mu_ajuv;sdmu_g;npv;init_ajuv;sdmu_a;mu_asoc_horiz;sdsoc_vert;gmax;mu_amat;mu_asoc_vert;laplace;init_bmat_phen;ncv;amax;sdmu_b;survival_scalar1;nch;mu_bmat_envt;mu_vc;juvenile_survival;init_hp;bmax;init_bmat_envt;mu_agen;seed;init_amat;mu_bmat_phen;sdsoc_horiz;init_hc;qmat;init_g;mu_g;init_vc;init_asoc_vert;bmin;mu_hp;gmin;sigmoidal_survival;init_vp;p;survival_scalar0;nloci_g;m;init_agen;amin;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_asoc_horiz_vert;cov_asoc_horiz_vert_c;cov_asoc_horiz_vert_p;cov_asoc_horiz_c_vert;cov_asoc_horiz_p_vert;cov_agen_ajuv;file
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1904923918;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.414;0.8;3;0.1;0;0;75000;0.508689;0.508689;0.507425;0.508135;0.0881596;0.0427109;0.0860878;0;0;5.10706;5.87005;0;0;0;0;-0.394939;0.0006433;0.0006433;0.00109006;0.00131882;0.00259501;0.000860669;40000;0;0;7.35055;3.72294;0;0;0;0;0.58975;0.505;0.791691;0.805492;0.000433799;0.000399087;0.00650941;0.000897202;0.0031087;0.00310564;0.000771641;0.000852838;-0.000118381;-0.000118236;-4.69884e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.14313e-05;./sim_cue_integration_8_12_2019_174336_1933554311
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1919923290;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.414;0.8;3;0.1;0;0;75000;0.510473;0.510473;0.503984;0.513628;0.278704;1.01128;0.0735246;0;0;3.88633;-4.86682;0;0;0;0;-1.837;0.0175567;0.0175567;0.0172523;0.0287161;0.00189714;0.00693718;35101;0;0;7.06356;2.96528;0;0;0;0;0.205704;0.4975;0.763074;0.770814;0.011221;0.0104045;0.0227225;0.260633;0.00224193;0.00230528;0.000755274;0.000249137;0.00329283;0.00335149;-0.000454662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00400904;./sim_cue_integration_8_12_2019_174336_1947827115
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1963570695;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.379;0.8;3;0.1;0;0;75000;0.50918;0.50918;0.507397;0.508632;0.0649914;0.0324907;0.10541;0;0;-2.066;7.18131;0;0;0;0;-0.552458;0.000601973;0.000601973;0.00100604;0.00107216;0.0023203;0.000688703;40000;0;0;9.59092;2.26616;0;0;0;0;0.630648;0.4875;0.792963;0.805781;0.000370957;0.000374772;0.00490085;0.000612049;0.00435701;0.00435734;0.000902945;0.000948698;-0.000115601;-0.000115604;-3.75782e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.49059e-06;./sim_cue_integration_8_12_2019_174336_1988372298
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1983586497;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.586;0.8;3;0.1;0;0;75000;0.529899;0.529899;0.519578;0.536798;0.422373;1.64306;0.0648007;0;0;-1.45206;-2.67677;0;0;0;0;-1.93899;0.0399539;0.0399539;0.0473486;0.0590521;0.0020225;0.00515896;36321;0;0;8.44216;6.99457;0;0;0;0;0.19077;0.5125;0.805097;0.811229;0.0248383;0.0233032;0.0421521;0.669374;0.0014969;0.0014739;0.000630064;0.000589363;-0.00386354;-0.00361226;-0.000537433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0165203;./sim_cue_integration_8_12_2019_174336_2008232202
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1986764566;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.621;0.8;3;0.1;0;0;75000;0.514113;0.514113;0.508352;0.517358;0.184828;0.507801;0.0685143;0;0;-1.51949;1.22225;0;0;0;0;-1.30905;0.00573536;0.00573536;0.00880687;0.0121462;0.00368407;0.00674655;40000;0;0;19.439;3.43689;0;0;0;0;0.431339;0.49;0.801556;0.811443;0.00364808;0.00354853;0.0227217;0.067761;0.0011555;0.00117002;0.000546549;0.000469552;0.000582911;0.000647694;-7.45742e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000622037;./sim_cue_integration_8_12_2019_174336_2010909965
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;2018025083;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.483;0.8;3;0.1;0;0;75000;0.51034;0.51034;0.515795;0.513829;0.337283;1.27584;0.0677674;0;0;-4.81537;-0.941839;0;0;0;0;-1.88091;0.026115;0.026115;0.0266867;0.0414791;0.0020928;0.00796244;35635;0;0;10.4106;14.3064;0;0;0;0;0.215639;0.51;0.7542;0.780072;0.0169906;0.0160524;0.0324167;0.412261;0.00161724;0.00159154;0.000807428;0.000637288;0.000941511;0.000752268;0.000800944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00630355;./sim_cue_integration_8_12_2019_174336_2042744435
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;2020029195;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.621;0.8;3;0.1;0;0;75000;0.512248;0.512248;0.499856;0.513962;0.439745;1.77124;0.0772499;0;0;4.90086;-0.146299;0;0;0;0;-1.99713;0.0454749;0.0454749;0.0524817;0.0660136;0.00229599;0.00541718;36562;0;0;2.79598;9.47266;0;0;0;0;0.172053;0.4725;0.799052;0.793174;0.0290138;0.0279395;0.0428627;0.787423;0.00187923;0.00179233;0.00117106;0.000665974;0.00176143;0.000422985;0.00332172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0103049;./sim_cue_integration_8_12_2019_174336_2045444282
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;2034412296;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.552;0.8;3;0.1;0;0;75000;0.51068;0.51068;0.510226;0.513007;0.0994566;0.175131;0.069232;0;0;-4.81988;0.335118;0;0;0;0;-0.781113;0.00133425;0.00133425;0.00230309;0.00341164;0.00282173;0.00733735;40000;0;0;6.73992;8.72267;0;0;0;0;0.558383;0.53;0.790237;0.808828;0.000958692;0.000838502;0.00889145;0.0113408;0.00142677;0.00145039;0.000518006;0.000531519;-2.20256e-05;-6.03281e-06;-6.07635e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000109637;./sim_cue_integration_8_12_2019_174336_2059597765
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;2051097812;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.483;0.8;3;0.1;0;0;75000;0.51;0.51;0.508591;0.511508;0.0850366;0.0610972;0.074128;0;0;-3.98727;-1.5396;0;0;0;0;-0.345188;0.00064764;0.00064764;0.00116432;0.00154103;0.00298429;0.00150788;40000;0;0;8.61702;22.1459;0;0;0;0;0.633101;0.515;0.793095;0.805998;0.000419414;0.000395765;0.00692143;0.00169228;0.00185311;0.00185987;0.000509015;0.000540192;8.36556e-06;9.17421e-06;-6.40287e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.36816e-05;./sim_cue_integration_8_12_2019_174336_2076830303
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;2062095747;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.862;0.8;3;0.1;0;0;75000;0.493044;0.493044;0.497719;0.49037;0.56975;2.18304;0.109296;0;0;1.89805;2.58271;0;0;0;0;-1.93492;0.0678014;0.0678014;0.0910122;0.0975148;0.00425951;0.010503;40000;0;0;6.29856;5.27311;0;0;0;0;0.207758;0.48;0.870824;0.885723;0.0265765;0.0233925;0.0842306;1.19494;0.00341231;0.00322475;0.00143043;0.00140096;0.0266577;0.0242108;0.00789504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0282861;./sim_cue_integration_8_12_2019_174336_2084907172
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;2101253136;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.414;0.8;3;0.1;0;0;75000;0.504945;0.504945;0.510299;0.505563;0.299126;1.04466;0.0889955;0;0;-0.924675;0.308085;0;0;0;0;-1.79195;0.018218;0.018218;0.0187305;0.0302645;0.00189167;0.00603982;35244;0;0;2.76788;3.2369;0;0;0;0;0.226179;0.51;0.765222;0.783272;0.0119091;0.0110398;0.026593;0.276863;0.00158686;0.00159297;0.000704048;0.000656389;0.000180857;0.000106489;0.00011713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00386883;./sim_cue_integration_8_12_2019_174336_2125393518
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;2132287350;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.586;0.8;3;0.1;0;0;75000;0.510623;0.510623;0.509596;0.509146;0.135082;0.319019;0.0708254;0;0;3.42722;0.0482209;0;0;0;0;-1.07446;0.00296607;0.00296607;0.00484732;0.00711922;0.00421258;0.00702957;40000;0;0;15.9924;15.5449;0;0;0;0;0.495134;0.4575;0.792717;0.813783;0.00189961;0.00178536;0.0160108;0.0290874;0.00187965;0.00185844;0.000741144;0.000678191;0.000139702;0.000102731;0.000226713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000549283;./sim_cue_integration_8_12_2019_174336_2144777485
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;2125073939;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.69;0.8;3;0.1;0;0;75000;0.506215;0.506215;0.503939;0.506711;0.297405;0.914308;0.0791763;0;0;-4.57552;3.48588;0;0;0;0;-1.54456;0.0159857;0.0159857;0.0232076;0.0293305;0.00349569;0.00915291;40000;0;0;7.98763;7.76256;0;0;0;0;0.316099;0.51;0.819634;0.826393;0.00856301;0.00858177;0.037453;0.213764;0.00197218;0.0020479;0.000827118;0.000237064;0.00412501;0.00467964;-0.00194144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00531622;./sim_cue_integration_8_12_2019_174336_2086613668
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;2098342793;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.724;0.8;3;0.1;0;0;75000;0.507549;0.507549;0.507519;0.508576;0.344833;1.12361;0.0852344;0;0;-2.77306;1.08397;0;0;0;0;-1.62857;0.0223714;0.0223714;0.0315637;0.039093;0.00366235;0.0106159;40000;0;0;7.8409;4.43815;0;0;0;0;0.289675;0.415;0.816282;0.830243;0.0131791;0.0119073;0.0451063;0.320818;0.00198466;0.00206563;0.000962319;0.000683264;0.00205255;0.00296886;-0.00136944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00912718;./sim_cue_integration_8_12_2019_174336_2073763710
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;2054474211;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.759;0.8;3;0.1;0;0;75000;0.515545;0.515545;0.512075;0.517822;0.400345;1.36292;0.109647;0;0;-7.96528;2.61355;0;0;0;0;-1.70833;0.0305878;0.0305878;0.043511;0.050524;0.00343615;0.00594695;40000;0;0;1.43189;5.52108;0;0;0;0;0.269812;0.5175;0.834349;0.84328;0.0157586;0.0148219;0.0541335;0.46756;0.00295422;0.00346489;0.00227415;-0.000278061;0.00592022;0.0111834;-0.00912506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0075287;./sim_cue_integration_8_12_2019_174336_2027712110
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;2066869069;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.724;0.8;3;0.1;0;0;75000;0.496852;0.496852;0.49243;0.497886;0.55305;2.26837;0.0884917;0;0;-7.41313;1.09273;0;0;0;0;-2.09395;0.0692086;0.0692086;0.080977;0.0950807;0.00276063;0.00525027;37228;0;0;2.17865;14.2051;0;0;0;0;0.163307;0.5025;0.826357;0.817558;0.0371841;0.0383202;0.0630811;1.2891;0.00246842;0.00272428;0.00218424;0.000299942;-0.00032895;0.00491431;-0.012806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033725;./sim_cue_integration_8_12_2019_174336_2026406417
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;2035036053;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.793;0.8;3;0.1;0;0;75000;0.504691;0.504691;0.504667;0.503322;0.443689;1.56323;0.108744;0;0;-6.45416;3.23909;0;0;0;0;-1.77278;0.0395602;0.0395602;0.0555707;0.0630245;0.00390274;0.00824465;40000;0;0;4.68725;9.15036;0;0;0;0;0.253663;0.5025;0.843485;0.855637;0.0189344;0.0174792;0.0633912;0.613897;0.00334424;0.00363471;0.00214722;-0.000220489;0.0105041;0.0150933;-0.0109001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0162944;./sim_cue_integration_8_12_2019_174336_2023252480
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;2037678860;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.828;0.8;3;0.1;0;0;75000;0.526819;0.526819;0.536075;0.530647;0.504365;1.84982;0.0794291;0;0;-2.62917;4.97492;0;0;0;0;-1.80145;0.0522196;0.0522196;0.0726454;0.0783402;0.00302477;0.00975374;40000;0;0;4.14751;8.14222;0;0;0;0;0.234014;0.525;0.855591;0.88492;0.023125;0.0174608;0.0702381;0.85978;0.00256488;0.00265143;0.000906559;0.000289007;0.0178563;0.0191093;-0.00593079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0217763;./sim_cue_integration_8_12_2019_174336_2012977228
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;2008598754;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.759;0.8;3;0.1;0;0;75000;0.496952;0.496952;0.492541;0.497662;0.601833;2.44278;0.0808351;0;0;2.55529;6.03467;0;0;0;0;-2.04558;0.0783711;0.0783711;0.093701;0.105532;0.00250196;0.00820088;37434;0;0;5.68832;7.74341;0;0;0;0;0.158563;0.5;0.852262;0.851552;0.036675;0.0362601;0.0687576;1.49191;0.00241031;0.00238163;0.000930539;0.00110331;0.0229855;0.022362;0.00839941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0305032;./sim_cue_integration_8_12_2019_174336_1983972929
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;2014721412;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.69;0.8;3;0.1;0;0;75000;0.517511;0.517511;0.523073;0.52174;0.515054;2.06783;0.0752421;0;0;-0.771514;0.811181;0;0;0;0;-2.02217;0.0599022;0.0599022;0.0695126;0.0834475;0.00219396;0.00668288;37017;0;0;8.00921;3.02667;0;0;0;0;0.164505;0.5025;0.806624;0.825988;0.0357243;0.0322997;0.053344;1.07089;0.00149093;0.00149369;0.000880126;0.000630539;0.00340262;0.00421662;-0.00093397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0263228;./sim_cue_integration_8_12_2019_174336_1978285946
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1961700721;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.793;0.8;3;0.1;0;0;75000;0.51368;0.51368;0.484764;0.516257;0.63937;2.62242;0.0860495;0;0;3.19407;5.85306;0;0;0;0;-2.04838;0.0875882;0.0875882;0.105035;0.116379;0.00336704;0.00760933;37638;0;0;8.86452;3.07221;0;0;0;0;0.154669;0.5;0.880181;0.83515;0.0326526;0.0444118;0.0783486;1.72293;0.00276738;0.0027392;0.00132236;0.00144628;0.030028;0.0297374;0.0121093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.037216;./sim_cue_integration_8_12_2019_174336_1935997242
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1964541406;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.862;0.8;3;0.1;0;0;75000;0.530567;0.530567;0.525064;0.535968;0.803203;3.23453;0.115262;0;0;-4.254;5.47796;0;0;0;0;-2.02808;0.116416;0.116416;0.141177;0.149309;0.00372799;0.0090554;37988;0;0;2.84869;6.26266;0;0;0;0;0.169947;0.5275;0.891968;0.88704;0.0397673;0.0417494;0.125511;2.60687;0.00504046;0.0053814;0.00283415;-0.000923502;0.049855;0.0565543;-0.0347028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0679144;./sim_cue_integration_8_12_2019_174336_1935851848
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1894310835;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.828;0.8;3;0.1;0;0;75000;0.504545;0.504545;0.506087;0.505571;0.72752;2.92589;0.119933;0;0;-1.88016;5.40559;0;0;0;0;-2.03143;0.103287;0.103287;0.12396;0.134533;0.00333261;0.00891182;37828;0;0;8.08355;5.14796;0;0;0;0;0.163946;0.49;0.870342;0.876921;0.0425652;0.0398367;0.101523;2.14196;0.00463527;0.00479942;0.0019067;1.7906e-05;0.0456124;0.048148;-0.0132431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058599;./sim_cue_integration_8_12_2019_174336_1869809738
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1795230147;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.655;0.8;3;0.1;0;0;75000;0.526238;0.526238;0.528926;0.532333;0.483115;1.94063;0.0592581;0;0;-2.47317;-1.84633;0;0;0;0;-1.98288;0.0529112;0.0529112;0.0620152;0.0753197;0.00248569;0.0079928;36696;0;0;3.906;11.6051;0;0;0;0;0.17165;0.5025;0.797641;0.820911;0.0330593;0.0296085;0.0503987;0.939665;0.00132163;0.00131842;0.000645948;0.000588826;-0.00314913;-0.00230159;-0.00218752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0197692;./sim_cue_integration_8_12_2019_174336_1783622537
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1790701439;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0;0.8;3;0.1;0;0;75000;0.51452;0.51452;0.496693;0.518271;1.42944;0.0935434;5.78442;0;0;-4.98585;7.40241;0;0;0;0;-1.97286;0.184772;0.184772;0.217439;0.149939;0.0098006;0.00383757;39966.5;0;0;4.89451;1.98482;0;0;0;0;0.183956;0.5075;0.958431;0.960942;0.0222494;0.022018;0.418655;0.00399217;7.75371;7.73613;4.82448;5.58247;-0.116535;-0.11639;-0.0836021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000481288;./sim_cue_integration_8_12_2019_174336_1767827639
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;0;0;10;0;0.01;1730366793;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.931;0.8;3;0.1;0;0;75000;0.501805;0.501805;0.498971;0.499825;0.802673;3.06971;0.156197;0;0;0.716303;6.69439;0;0;0;0;-1.90115;0.113984;0.113984;0.147493;0.150579;0.00524282;0.0197037;40000;0;0;27.777;4.17047;0;0;0;0;0.210945;0.475;0.914579;0.916706;0.0292947;0.0291889;0.156498;2.37094;0.00846494;0.00859611;0.00458673;0.00225819;0.0853999;0.0871556;0.00777309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.090156;./sim_cue_integration_8_12_2019_174336_1705352745
1;0.05;0;5;0;0;0.01;0.25;5;0;0.02;0;0.05;1;0.01;0;1;0;5;8;0.25;0;5;0.01;0;1;0;10;0;0.01;1682824748;0;0.01;0.05;0;1;0;0.01;0;0;-10;0;-1;0;0;0.897;0.8;3;0.1;0;0;75000;0.505314;0.505314;0.505114;0.506502;0.900211;3.63919;0.132347;0;0;1.76693;6.38219;0;0;0;0;-2.0457;0.136788;0.136788;0.163877;0.169926;0.00412886;0.0161535;38129;0;0;3.85539;3.16117;0;0;0;0;0.173151;0.485;0.916817;0.916957;0.0357554;0.0352163;0.158744;3.32339;0.00649755;0.00646355;0.00229208;0.00284586;0.0906036;0.0902485;0.0279702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.110648;./sim_cue_integration_8_12_2019_174336_1671173222
