amin;npv;mu_g;init_hc;qmat;mu_agen;laplace;init_asoc_horiz;bmin;bmax;amax;m;mu_hp;sigmoidal_survival;sdmu_b;juvenile_survival;qjuv;sdsoc_horiz;init_asoc_vert;p;init_agen;init_bmat_phen;init_amat;sdmu_g;survival_scalar1;gmax;seed;gmin;mu_asoc_vert;nph;sdmu_a;mu_vc;ncv;init_vc;mu_amat;mu_vp;init_g;mu_ajuv;sdsoc_vert;init_vp;mu_bmat_envt;nloci_g;init_ajuv;nch;mu_asoc_horiz;survival_scalar0;mu_hc;init_bmat_envt;mu_bmat_phen;init_hp;sdmat;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;var_component_gen;var_component_ajuv;var_component_amat;var_component_amat_envt;var_component_amat_phen;cov_amat_phen_amat_envt;cov_amat_ajuv;cov_amat_envt_ajuv;cov_amat_phen_ajuv;var_component_asoc_vert;var_component_asoc_vert_p;var_component_asoc_vert_c;var_component_asoc_horiz;var_component_asoc_horiz_p;var_component_asoc_horiz_c;cov_amat_asoc_vert;cov_amat_asoc_vert_c;cov_amat_asoc_vert_p;cov_amat_asoc_horiz;cov_amat_asoc_horiz_c;cov_amat_asoc_horiz_p;cov_amat_envt_asoc_vert;cov_amat_envt_asoc_vert_c;cov_amat_envt_asoc_vert_p;cov_amat_envt_asoc_horiz;cov_amat_envt_asoc_horiz_c;cov_amat_envt_asoc_horiz_p;cov_amat_phen_asoc_vert;cov_amat_phen_asoc_vert_c;cov_amat_phen_asoc_vert_p;cov_amat_phen_asoc_horiz;cov_amat_phen_asoc_horiz_c;cov_amat_phen_asoc_horiz_p;cov_ajuv_asoc_vert;cov_ajuv_asoc_vert_c;cov_ajuv_asoc_vert_p;cov_ajuv_asoc_horiz;cov_ajuv_asoc_horiz_c;cov_ajuv_asoc_horiz_p;cov_agen_asoc_vert;cov_agen_asoc_vert_c;cov_agen_asoc_vert_p;cov_agen_asoc_horiz;cov_agen_asoc_horiz_c;cov_agen_asoc_horiz_p;cov_agen_ajuv;file
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0.2;0;0;0;0.25;0;1;1600747075;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.554254;0.468477;0.555608;0.471192;0.269345;0.574174;0.0601451;0.0623004;0.681669;-0.672764;5.30197;-6.78408;-7.10722;-6.22966;-2.66004;-1.7494;0.00837179;0.00696066;0.00952454;0.0144254;0.00185763;0.00624187;33820;0.00179136;0.00893118;6.19422;19.4868;1.95286;4.30224;3.60854;3.70017;0.241611;0.4725;0.727836;0.819655;0.00653911;0.00451383;0.0234832;0.0848898;0.00125032;0.00124943;0.000343662;0.000340268;0.000112488;0.000118175;4.24746e-05;0.0011991;0.00145772;0.00120011;0.0933339;0;0;-8.2528e-06;-8.25916e-06;-1.11148e-05;-9.66158e-05;0;0;-8.88881e-06;-8.89005e-06;-1.18427e-05;-9.49015e-05;0;0;-1.16331e-06;-1.19462e-06;-5.71848e-06;-6.78174e-05;0;0;-0.000102337;-0.000101987;-7.33659e-05;-0.000923376;0;0;-4.10065e-05;-4.03276e-05;-4.99786e-05;-0.0010738;0;0;-0.000470683;./sim_cue_integration_17_11_2019_044852_1562362151
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0.2;0;0;0;0.25;0;1;355758572;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.549971;0.465016;0.544089;0.467626;0.270166;0.569033;0.0571737;0.0678097;0.681309;-1.08704;1.29252;-7.91028;-0.841763;-6.12161;0.660288;-1.77956;0.00829345;0.00696096;0.00934149;0.0146719;0.00213818;0.00582923;33849;0.00223787;0.00649282;7.52008;11.3287;1.12101;19.7059;3.31073;8.1631;0.233401;0.485;0.73424;0.813132;0.00665526;0.00453989;0.0240563;0.083582;0.00126777;0.00127096;0.00123445;0.00113484;-9.19169e-05;-9.29074e-05;-4.23798e-05;0.00157683;0.00186163;0.00157578;0.0920114;0;0;-3.12687e-06;-2.96457e-06;-5.51817e-06;-0.000149597;0;0;-3.40342e-06;-3.24311e-06;-5.276e-06;-0.000150361;0;0;-3.22121e-06;-3.02175e-06;-5.74588e-06;-0.00012476;0;0;4.28972e-06;2.32391e-06;1.97192e-05;-0.00370163;0;0;-1.48321e-05;-1.45742e-05;3.815e-05;-0.00123956;0;0;-8.22168e-06;./sim_cue_integration_17_11_2019_044906_382655548
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;1;0;0.2;0;0;0;0.25;0;1;402428181;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.548541;0.459596;0.543547;0.459594;0.263278;0.568427;0.0481416;0.0967686;0.69441;-5.19356;-8.51889;-8.28601;-3.10528;-5.60434;2.09097;-1.80546;0.00838334;0.00685691;0.010373;0.0141546;0.00213916;0.00573306;33952;0.00264474;0.00722964;12.9447;0.75523;1.00873;6.3754;3.19464;4.7942;0.223207;0.5175;0.734122;0.817838;0.00676788;0.00470047;0.022995;0.0833403;0.000903832;0.000903888;0.00085725;0.000742256;0.000222896;0.000222931;8.98236e-05;0.00148832;0.000824561;0.00148596;0.0952978;0;0;-1.30171e-05;-1.28645e-05;-4.22967e-06;1.62674e-05;0;0;-1.30354e-05;-1.28827e-05;-4.23393e-06;1.63717e-05;0;0;-4.68567e-07;-4.75558e-07;-1.47955e-06;-6.57449e-05;0;0;-0.000415405;-0.000416088;6.08643e-05;0.000524345;0;0;-0.00026859;-0.000269597;-1.41546e-05;-0.00144623;0;0;0.000124389;./sim_cue_integration_17_11_2019_044907_428923564
0;5;0.01;0;0.5;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;1;0.05;0;0.2;0;0;0;0.25;0;1;704577075;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.645796;0.353817;0.612622;0.361807;0.700772;1.69903;0.0822122;0.0695348;2.33048;0.533393;-2.64858;-6.96199;-8.13944;-5.24095;-0.053912;-2.23031;0.0140665;0.036805;0.0334311;0.0580997;0.00196846;0.00609447;35587;0.00205993;0.00629749;11.2985;2.99646;1.83452;1.77988;4.96472;9.72276;0.106358;0.4825;0.679764;0.907095;0.019788;0.0028401;0.0621064;0.722847;0.00244166;0.00243476;0.00239675;0.00215899;-0.000264115;-0.000280098;0.000244139;0.00141659;0.0018228;0.00141343;1.21279;0;0;8.10684e-07;4.45521e-07;4.78639e-06;0.000409644;0;0;1.35755e-06;9.43914e-07;5.61896e-06;0.000495531;0;0;-7.16072e-06;-7.55359e-06;-2.63267e-06;-0.00105064;0;0;-0.000325289;-0.000324972;-0.000463369;0.00105774;0;0;-8.65603e-05;-9.08647e-05;-5.0427e-05;-0.0239117;0;0;-0.00215662;./sim_cue_integration_17_11_2019_044907_731492369
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;0.05;0;0.2;0;0;0;0.25;0;1;1620875128;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.528999;0.494568;0.527438;0.493428;0.109967;0.0499145;0.10278;0.0549871;0.24024;-7.02808;-6.36853;-2.55129;-7.43751;-5.69545;5.62695;-1.08228;0.00138944;0.000972945;0.00258713;0.00190925;0.00258545;0.00116384;32100;0.00141899;0.00732573;2.93697;3.74584;2.79252;1.42788;5.99451;4.27279;0.472919;0.49;0.776048;0.821716;0.000991495;0.000796639;0.00987822;0.00122455;0.00404504;0.00405625;0.000780698;0.000794592;0.000190519;0.000190473;-1.7778e-05;0.000948265;0.00119556;0.000944932;0.0123225;0;0;-1.78534e-06;-3.64638e-06;2.71732e-05;-0.0020499;0;0;-1.88424e-06;-3.7446e-06;2.71128e-05;-0.00204995;0;0;-2.89667e-06;-2.89723e-06;-4.08217e-06;-4.87725e-05;0;0;-2.48683e-06;-3.65373e-06;1.13441e-05;-0.000380452;0;0;-7.84953e-06;-6.96181e-06;1.15236e-05;-0.000557729;0;0;4.62608e-05;./sim_cue_integration_17_11_2019_044922_1593944631
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0.2;0;0;0;0.25;0;1;1578372226;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.517421;0.504551;0.517756;0.505666;0.0880383;0.0525391;0.0935286;0.0833719;0.112049;4.4605;-4.04821;-6.35199;-4.659;-3.12904;5.28942;-0.88678;0.000960997;0.000758436;0.001667;0.0015555;0.00222822;0.00129702;32141;0.00270252;0.00446898;7.15915;5.01982;4.74859;3.46801;2.09598;4.26505;0.508609;0.475;0.784809;0.810791;0.000664858;0.000586221;0.00678598;0.00133372;0.00304088;0.00302821;0.000879989;0.000826014;0.000139983;0.000139982;9.86779e-07;0.00119714;0.000806194;0.00118332;0.00419113;0;0;4.95239e-05;3.95719e-05;2.73429e-05;-0.000266443;0;0;5.07996e-05;4.08581e-05;2.71362e-05;-0.000268466;0;0;-5.57804e-06;-6.33794e-06;1.21429e-06;-2.7806e-06;0;0;8.5947e-06;-2.47125e-06;5.58619e-05;-4.93561e-05;0;0;-9.76945e-05;-0.000103483;2.45988e-06;-0.00012299;0;0;6.00751e-05;./sim_cue_integration_17_11_2019_044922_1551241967
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0.2;0;0;0;0.25;0;1;1542820347;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.512973;0.500896;0.513251;0.50118;0.0976677;0.059392;0.0857614;0.0695166;0.0979293;5.07233;-4.61805;-5.24421;-0.257892;-5.72464;1.72894;-0.99492;0.000995746;0.0008377;0.00161395;0.00167728;0.00198653;0.00149557;32087;0.00239568;0.00312621;4.3548;3.82706;2.52975;8.06797;4.96694;12.035;0.473229;0.4975;0.786824;0.807759;0.000678698;0.00061567;0.00740786;0.001543;0.00285043;0.00284448;0.000838155;0.000768721;9.13809e-05;9.17662e-05;-2.94092e-05;0.00173024;0.00193979;0.00172973;0.00324068;0;0;1.60096e-05;1.57674e-05;1.04589e-05;-0.000301782;0;0;1.61404e-05;1.59042e-05;9.84718e-06;-0.000302991;0;0;-2.53981e-06;-2.4964e-06;5.1548e-06;9.22409e-06;0;0;2.79858e-05;2.77157e-05;1.76288e-05;1.50088e-05;0;0;-6.09299e-05;-6.15677e-05;-1.39405e-05;-6.06061e-05;0;0;-7.74043e-06;./sim_cue_integration_17_11_2019_044922_1517641608
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;0.05;0;0.2;0;0;0;0.25;0;1;1540181861;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.527278;0.490558;0.526585;0.488634;0.114602;0.0543371;0.102644;0.0960237;0.253949;-1.92228;-7.12711;-1.04256;-8.60413;-5.84936;-0.734643;-1.06924;0.00133099;0.00103679;0.0026534;0.00202959;0.00289853;0.00160879;32086;0.00288486;0.00878433;7.77887;2.45492;0.882394;0.651793;2.91602;5.35025;0.466644;0.5075;0.777093;0.821636;0.000941639;0.000789335;0.010729;0.00155205;0.00388275;0.00388384;0.000861167;0.000759661;0.000156732;0.000156731;6.17711e-06;0.000918479;0.00074936;0.00091889;0.00855929;0;0;-3.89301e-05;-3.88329e-05;4.81314e-06;-0.0014244;0;0;-3.89925e-05;-3.88957e-05;4.80855e-06;-0.00142443;0;0;-8.22711e-06;-8.22428e-06;7.23125e-06;-4.57355e-05;0;0;-2.32134e-05;-2.29589e-05;-2.75431e-05;-0.000280704;0;0;-8.7695e-05;-8.74151e-05;-2.10945e-05;-0.00039108;0;0;2.11805e-05;./sim_cue_integration_17_11_2019_044922_1500987083
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;0.05;0;0.2;0;0;0;0.25;0;1;257352705;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.519937;0.495072;0.51741;0.492267;0.0942293;0.050657;0.0525473;0.0895274;0.175136;-1.08289;-4.57652;-1.60605;-7.84859;-3.25678;6.85306;-0.954099;0.00100345;0.000662924;0.00189766;0.00127737;0.00212805;0.00117851;32018;0.00288356;0.00713861;8.09544;3.01913;1.86327;2.19544;3.39838;2.05109;0.496159;0.505;0.783334;0.815053;0.00070118;0.000595142;0.00741509;0.0011672;0.00114211;0.00114251;0.00112538;0.000987227;2.63087e-05;2.62803e-05;1.5095e-05;0.00107891;0.000901225;0.00105216;0.00644049;0;0;-4.66682e-06;-9.55344e-06;1.52893e-05;-0.000108423;0;0;-4.68714e-06;-9.57944e-06;1.52803e-05;-0.000108364;0;0;-1.45228e-06;-2.45268e-06;1.50303e-06;-5.15396e-05;0;0;1.17524e-05;-8.05571e-06;7.38542e-05;-9.05655e-05;0;0;-9.07651e-05;-9.76231e-05;7.86258e-06;-0.000253857;0;0;-2.69518e-06;./sim_cue_integration_17_11_2019_044936_285846516
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0.2;0;0;0;0.25;0;1;397753410;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.513727;0.505732;0.51575;0.507691;0.0673896;0.0477236;0.0795386;0.0852271;0.0712804;-1.42571;-6.44199;-5.59593;-3.60444;-7.0288;0.39002;-0.831618;0.000648617;0.000554684;0.00114148;0.00109763;0.00179102;0.00119545;32070;0.00235977;0.00197817;7.03242;4.33023;5.84312;12.3479;2.61706;7.06735;0.510154;0.495;0.787632;0.809367;0.000446104;0.000390949;0.00439679;0.00112869;0.00230901;0.00230957;0.00223073;0.00193663;6.88088e-05;6.88115e-05;1.35828e-05;0.00126098;0.000617877;0.00126113;0.00176439;0;0;1.10972e-05;1.11051e-05;-3.02147e-06;-4.36815e-05;0;0;1.11287e-05;1.11367e-05;-3.02091e-06;-4.37316e-05;0;0;-2.92532e-06;-2.9389e-06;-5.07786e-06;-1.12442e-05;0;0;1.50288e-05;1.51431e-05;-1.15486e-05;-1.09488e-05;0;0;-8.61306e-05;-8.61235e-05;-1.2289e-05;-5.40338e-05;0;0;-1.78936e-05;./sim_cue_integration_17_11_2019_044937_422892057
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;0.05;0;0.2;0;0;0;0.25;0;1;358975747;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.543957;0.480966;0.546819;0.486659;0.18118;0.186968;0.122406;0.0658489;0.363234;0.117565;-5.09442;-8.26539;-4.58182;-6.82109;3.14916;-1.45077;0.00313648;0.0023046;0.00532912;0.00500667;0.00222368;0.00529551;32110;0.00169651;0.00691724;14.4245;2.53314;1.71857;3.90715;3.68567;3.32921;0.368804;0.4575;0.759175;0.831339;0.00248571;0.00146981;0.01753;0.0115968;0.00520812;0.0052172;0.00117068;0.00103936;0.000718872;0.000721018;-3.45346e-05;0.00121225;0.00156287;0.00121107;0.0298508;0;0;-3.05622e-05;-3.10715e-05;5.19046e-06;-0.00324744;0;0;-3.06384e-05;-3.11483e-05;5.01889e-06;-0.00325125;0;0;-4.54808e-06;-4.45898e-06;-7.67289e-06;-2.2002e-05;0;0;-1.13491e-05;-1.26265e-05;9.31338e-05;-0.00346848;0;0;-2.25007e-05;-2.29164e-05;-2.28933e-05;-0.00146885;0;0;0.000477021;./sim_cue_integration_17_11_2019_045007_383503817
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;1;0;0.2;0;0;0;0.25;0;1;581133722;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.522501;0.4914;0.517017;0.488422;0.135449;0.171738;0.0723886;0.0953687;0.226715;-0.945809;-4.7543;-7.64947;-3.39258;-5.31652;2.93249;-1.2861;0.00224865;0.00171231;0.00352947;0.00382139;0.00256124;0.00514188;32379;0.00349751;0.00535909;10.9929;6.33829;2.63791;7.79591;3.63007;11.7204;0.414584;0.54;0.775296;0.812191;0.00163911;0.00130968;0.0130343;0.0101904;0.00196212;0.00196441;0.000542068;0.000519916;0.000331856;0.000331167;3.44731e-05;0.00207687;0.00100443;0.00207366;0.012367;0;0;9.5901e-05;9.47774e-05;7.43193e-06;-0.000364446;0;0;9.59394e-05;9.48163e-05;7.66443e-06;-0.000364263;0;0;-4.88762e-06;-5.20753e-06;-1.251e-05;4.316e-07;0;0;0.000234739;0.000225664;0.000175978;-0.000794569;0;0;-0.000201992;-0.000203123;3.03255e-05;-0.000338789;0;0;-1.96019e-05;./sim_cue_integration_17_11_2019_045007_607184406
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;0.05;0;0.2;0;0;0;0.25;0;1;630055351;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.543895;0.477622;0.543742;0.484177;0.18674;0.232107;0.0981221;0.0816825;0.36878;-1.38062;-6.0948;-6.29586;-3.29652;-6.6207;2.29488;-1.4389;0.00318842;0.00240927;0.00558163;0.00529119;0.00207944;0.00714151;32180;0.00257956;0.0063448;10.4555;2.35009;2.18464;20.2855;2.5338;5.88086;0.327167;0.45;0.759383;0.830772;0.00265392;0.00143151;0.0162484;0.0172036;0.00338175;0.00338495;0.000672462;0.000620544;0.000742657;0.000743679;-2.69877e-05;0.000727023;0.000766369;0.000726808;0.0284474;0;0;-5.32062e-05;-5.40671e-05;7.70675e-05;-0.00250937;0;0;-5.31947e-05;-5.40554e-05;7.71976e-05;-0.00251027;0;0;-4.9241e-07;-4.71617e-07;-6.11216e-06;-2.63208e-05;0;0;-1.93819e-05;-2.14876e-05;0.000120249;-0.00383996;0;0;-4.03142e-05;-4.07517e-05;-4.20608e-05;-0.000785668;0;0;-0.000144699;./sim_cue_integration_17_11_2019_045007_657882404
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;1;0;0.2;0;0;0;0.25;0;1;648366637;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;0.05;75000;0.524925;0.49584;0.528657;0.499545;0.133486;0.160422;0.0894604;0.0569657;0.22696;-1.8751;-4.95463;-6.71594;0.475056;-6.21444;-0.0741066;-1.2347;0.00226603;0.00165238;0.00354984;0.00363587;0.00250573;0.00414202;32241;0.00149426;0.00908293;2.44216;3.34561;1.66548;9.21949;4.93252;7.17176;0.439849;0.5;0.773943;0.813976;0.00164219;0.00130126;0.0127705;0.00858658;0.00292185;0.00292489;0.000670208;0.00065678;0.000565318;0.000565094;-5.38106e-07;0.00111504;0.00126547;0.00111489;0.013939;0;0;2.68114e-05;2.67937e-05;-1.03299e-05;-0.000551952;0;0;2.66689e-05;2.66508e-05;-1.0338e-05;-0.00055075;0;0;3.34676e-06;3.42048e-06;2.60422e-06;-2.64932e-05;0;0;3.11751e-05;3.13052e-05;2.20588e-05;-0.000664679;0;0;-1.73631e-05;-1.77512e-05;3.29202e-05;-0.000402108;0;0;0.000126827;./sim_cue_integration_17_11_2019_045007_677884304
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;1;0;0.2;0;0;0;0.25;0;1;675347171;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.51077;0.503022;0.511556;0.503299;0.0876731;0.0528453;0.0520567;0.0610733;0.0675425;-0.462522;-7.02554;-5.46893;-3.71062;-4.51502;1.53675;-0.738358;0.000724971;0.000633712;0.00134509;0.00124758;0.00192827;0.00134467;31900;0.00157633;0.00215033;12.3678;3.38015;5.3815;2.07226;3.96259;8.55824;0.570883;0.4875;0.789549;0.807621;0.000503448;0.000455836;0.0065285;0.00141753;0.00111966;0.00111966;0.00111141;0.000959809;3.55158e-05;3.55194e-05;6.17695e-06;0.00123249;0.00138329;0.00123161;0.00172188;0;0;6.03283e-06;5.89592e-06;1.61852e-05;-1.90453e-05;0;0;6.04527e-06;5.90843e-06;1.62023e-05;-1.90585e-05;0;0;-5.41923e-06;-5.48416e-06;4.472e-06;-9.77372e-06;0;0;6.13426e-07;7.17902e-08;1.09773e-05;4.47219e-06;0;0;-5.54601e-05;-5.5552e-05;-1.06661e-05;-8.62571e-05;0;0;1.6912e-05;./sim_cue_integration_17_11_2019_045007_715829490
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.5;0.05;0;0.2;0;0;0;0.25;0;1;691172673;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.516059;0.500572;0.519385;0.503272;0.0875822;0.0568697;0.0693037;0.0648573;0.12889;-5.49716;-4.70844;-1.94314;-6.81393;-6.42754;1.86086;-0.984804;0.000859349;0.000700019;0.00157991;0.00132572;0.00198119;0.00132538;31837;0.00214629;0.0036953;12.7349;3.31372;1.51619;4.16413;6.63119;25.7543;0.500726;0.5;0.786495;0.811852;0.000579715;0.000523683;0.00664484;0.00153505;0.00181052;0.00181306;0.00175079;0.00153856;8.81039e-05;8.85496e-05;1.79824e-05;0.00145655;0.00172954;0.00145618;0.00349557;0;0;-8.00607e-06;-8.13512e-06;3.43891e-06;-0.000102956;0;0;-7.81577e-06;-7.94188e-06;3.76605e-06;-0.000102504;0;0;-1.4088e-05;-1.39902e-05;-9.9661e-06;-2.41443e-05;0;0;5.54915e-06;5.26667e-06;2.35019e-05;-0.000137676;0;0;-2.08461e-05;-2.08915e-05;-2.41149e-07;-0.000281869;0;0;4.85135e-05;./sim_cue_integration_17_11_2019_045007_728407027
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;0.05;0;0.2;0;0;0;0.25;0;1;213369966;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.548546;0.469907;0.547095;0.471925;0.194587;0.227305;0.0753025;0.120083;0.490865;0.342928;-5.73268;-0.809263;-9.04215;-1.78444;8.3045;-1.59865;0.00254145;0.00232048;0.0050668;0.00516722;0.00198462;0.00418926;32352;0.00411212;0.0078983;8.36089;2.89999;0.394949;0.34806;2.18871;0.885315;0.287856;0.4975;0.758595;0.835744;0.00198655;0.00128736;0.0165715;0.0149806;0.00202987;0.00202981;0.00199694;0.00171631;2.46188e-05;2.44885e-05;-3.95895e-05;0.00167115;0.00184733;0.00121453;0.0180804;0;0;-7.83724e-06;-3.19495e-05;3.36493e-05;-0.000334178;0;0;-7.88684e-06;-3.19863e-05;3.36216e-05;-0.00033385;0;0;-2.23609e-05;-2.26371e-05;-7.74432e-07;-7.68584e-05;0;0;0.000482673;4.45608e-05;0.000752708;-0.00389857;0;0;0.000108774;2.94663e-06;0.000196554;-0.0012831;0;0;0.000539482;./sim_cue_integration_17_11_2019_045036_180588434
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;1;0;0.2;0;0;0;0.25;0;1;37521884;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;0.05;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.523586;0.495877;0.520778;0.494296;0.122307;0.165627;0.0545422;0.104901;0.208124;4.00963;-5.80447;-6.71461;-2.60043;-4.71995;5.02938;-1.21246;0.00199503;0.00146159;0.0032174;0.00327938;0.00278048;0.00365406;32381;0.00311933;0.00648353;5.18988;4.52559;2.60056;6.02986;5.9466;5.26675;0.411439;0.4975;0.775387;0.814115;0.00141488;0.00115488;0.0113273;0.00875522;0.001216;0.00121448;0.00119359;0.00104111;0.000136552;0.0001366;3.66588e-05;0.00198163;0.00099164;0.00196018;0.0113449;0;0;4.75756e-05;4.46952e-05;1.88961e-05;-8.78096e-05;0;0;4.75865e-05;4.46963e-05;1.8859e-05;-8.86374e-05;0;0;1.7073e-06;6.62017e-07;8.84313e-06;8.54529e-06;0;0;0.000165822;0.000125924;0.000261415;-0.000884811;0;0;-0.000141801;-0.000149407;4.92379e-05;-0.000241074;0;0;0.000314607;./sim_cue_integration_17_11_2019_045036_63716330
0;5;0.01;0;0.75;0.01;1;0;-10;10;8;0.1;0.01;0;0.25;1;0.75;0.05;0;0.2;0;0;0;0.25;0;1;111283071;-1;0.01;5;0.02;0.01;5;0;0.01;0.01;0;0.01;1;0;0.01;3;0;5;0.01;0.8;0.01;0;0.01;0;1;75000;0.550053;0.47092;0.547785;0.470709;0.187238;0.268829;0.0554701;0.0609106;0.519901;-1.43525;-5.66604;-0.588062;-9.18155;-3.21134;-3.90579;-1.61722;0.00267235;0.00242987;0.00536937;0.00530151;0.0020401;0.00380914;32379;0.00161678;0.00709745;9.60974;5.48348;0.484347;0.34058;6.55482;7.65853;0.308627;0.4875;0.756871;0.837555;0.00211665;0.00133103;0.0164315;0.0200271;0.00123788;0.00123897;0.00123668;0.00107614;0.000151993;0.000152357;1.49204e-05;0.00119298;0.00139107;0.00120046;0.0185656;0;0;-8.64264e-07;4.46761e-07;-8.81871e-06;-0.000367489;0;0;-8.25741e-07;4.97933e-07;-8.89448e-06;-0.000368249;0;0;1.84343e-07;4.8823e-07;-2.0072e-06;-8.19128e-05;0;0;1.57612e-06;1.53719e-05;-8.02041e-05;-0.00540786;0;0;1.32309e-05;1.54727e-05;3.95502e-05;-0.000820404;0;0;0.000176121;./sim_cue_integration_17_11_2019_045036_152245131
