init_g;mu_g;mu_bmat_envt;mu_dp;laplace;gmin;init_bmat_phen;qjuv;qmat;m;sdmu_b;init_amat;bmin;survival_scalar1;np;nloci_g;nc;mu_agen;sdmat;amax;mu_dc;sdsoc;gmax;sigmoidal_survival;seed;init_dp;sdmu_g;init_bmat_envt;mu_asoc;survival_scalar0;init_ajuv;bmax;init_asoc;p;init_agen;mu_bmat_phen;mu_ajuv;amin;sdmu_a;mu_amat;init_dc;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;0.01;0.01;0.01;1;-1;0;0.5;0.103448;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1569660748;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.51253;0.511056;0.585643;0.0816853;1.14399;0.858574;-3.17945;-7.0871;-4.08401;8.23205;-1.61516;3052.55;3038.12;3520.22;95.0814;39998.7;7620.61;207076;522193;264212;689228;12385.1;0.4825;0.823483;0.842929;0.0226019;0.0199325;./sim_cue_integration_18_8_2019_131351_1600126968
0;0.01;0.01;0.01;1;-1;0;0.5;0.0689655;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1626526479;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.498117;0.498115;0.659951;0.0913762;0.595023;1.88615;0.936183;-5.93688;0.430333;8.33298;-1.82701;3059.41;3180.37;4415.17;114.526;39999.6;35765.3;70023.6;389142;186440;703576;13953.5;0.4875;0.84798;0.854669;0.0263871;0.0252943;./sim_cue_integration_18_8_2019_131351_1653125583
0;0.01;0.01;0.01;1;-1;0;0.5;0.0689655;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1639465156;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.489399;0.482522;0.586652;0.0789671;1.25711;0.594896;2.76214;-6.4243;-4.6219;8.41054;-1.5568;2833.2;2766.25;3539.77;92.7843;39998.4;3755.39;257769;447302;301844;715904;12120.4;0.475;0.858044;0.836852;0.0181272;0.020484;./sim_cue_integration_18_8_2019_131351_1667721120
0;0.01;0.01;0.01;1;-1;0;0.9;0.0689655;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1654109648;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.480964;0.479248;0.467885;0.759799;0.143082;1.36202;0.950623;-6.73422;2.44286;8.62078;-1.52904;3125.42;3280.13;2270.52;5889.78;40000;18719.8;192654;499894;183897;750398;11728.1;0.4475;0.881453;0.887601;0.0261903;0.0266373;./sim_cue_integration_18_8_2019_131351_1670997357
0;0.01;0.01;0.01;1;-1;0;1;0.0344828;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1652488230;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.51889;0.520782;0.124131;1.34912;0.122898;0.144383;3.40337;-3.40376;3.10393;-0.440117;-0.471978;3585.37;3675.02;203.38;18310.8;40000;289.786;168745;223155;184773;106762;7760.15;0.495;0.883173;0.900333;0.032866;0.0281354;./sim_cue_integration_18_8_2019_131351_1679515432
0;0.01;0.01;0.01;1;-1;0;1;0.0344828;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1666721326;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.500976;0.499578;0.118072;1.37908;0.11058;0.0993342;-4.98697;0.54994;4.25657;3.44618;-0.305278;3405.33;3391.32;206.023;19176.2;40000;137.777;349603;119142;295248;233182;7524.02;0.495;0.896294;0.902761;0.0284148;0.0270325;./sim_cue_integration_18_8_2019_131351_1693145676
0;0.01;0.01;0.01;1;-1;0;1;0.0689655;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1846204109;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.506109;0.511943;0.140618;1.42359;0.123124;0.0985772;-4.34293;-1.61215;-2.29616;-3.9076;-0.355138;3482.99;3618.37;260.295;20405.4;40000;143.517;252330;123978;138767;239504;7544.19;0.52;0.8856;0.904813;0.0329866;0.0271861;./sim_cue_integration_18_8_2019_131351_1864209628
0;0.01;0.01;0.01;1;-1;0;1;0.0689655;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1871784013;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.502434;0.500529;0.119418;1.36481;0.111218;0.12851;0.124628;4.34685;-0.585167;3.49451;-0.349069;3401.84;3383.28;201.743;18766.9;40000;249.859;145705;327296;177878;275051;7325.72;0.4775;0.904882;0.909733;0.0244625;0.0241552;./sim_cue_integration_18_8_2019_131351_1892233532
0;0.01;0.01;0.01;1;-1;0;0.5;0.137931;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;705820314;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.507489;0.509463;0.678123;0.0864018;0.30011;2.20684;-2.75248;-6.73865;-2.46354;8.5168;-1.80954;3153.21;3304.91;4648.16;111.332;39999.9;48904;213667;478613;191221;734554;13598.3;0.51;0.853793;0.866735;0.0239275;0.0220031;./sim_cue_integration_18_8_2019_131406_689353489
0;0.01;0.01;0.01;1;-1;0;0.9;0.137931;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;662730863;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.523314;0.522169;0.369423;0.952667;0.32772;0.791007;6.98431;-5.25146;4.35768;7.87689;-1.26945;3502.54;3492.85;1463.4;9160.32;39999.9;6469.24;516256;324226;310316;635051;10075.7;0.51;0.864752;0.884536;0.0295946;0.0250982;./sim_cue_integration_18_8_2019_131406_645521100
0;0.01;0.01;0.01;1;-1;0;1;0.103448;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;635559048;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.51572;0.527489;0.134115;1.38598;0.107096;0.100074;-3.5204;1.88144;4.6797;1.47415;-0.402712;3556.86;3676.16;255.762;19354.7;40000;145.86;301261;223918;293393;198225;7574.05;0.5275;0.878454;0.910404;0.0342643;0.0243445;./sim_cue_integration_18_8_2019_131406_617240174
0;0.01;0.01;0.01;1;-1;0;0.9;0.103448;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;636345784;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.510177;0.504684;0.475162;0.728322;0.155565;1.42474;6.37507;-4.64859;-7.10472;8.3943;-1.51206;3404.5;3510.93;2334.76;5409.49;40000;20469.1;448881;322225;532306;716066;11364.8;0.49;0.888229;0.893522;0.0226109;0.0225651;./sim_cue_integration_18_8_2019_131406_616609674
0;0.01;0.01;0.01;1;-1;0;0.9;0.103448;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;589482328;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.503909;0.506809;0.386951;0.889538;0.392075;0.805706;1.83776;-6.28323;-2.82948;8.00001;-1.33366;3288.34;3323.07;1614.9;8021.8;39999.8;6618.66;101509;442942;174996;652087;10638;0.4625;0.862744;0.88804;0.0290176;0.0237214;./sim_cue_integration_18_8_2019_131406_565418173
0;0.01;0.01;0.01;1;-1;0;1;0.103448;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;576861823;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.533791;0.536371;0.112584;1.4159;0.103317;0.106919;0.808127;2.30467;-0.706606;-1.5182;-0.204182;3754.55;3853;184.222;20192;40000;159.992;194169;119486;130734;252528;7301.07;0.5375;0.891124;0.917624;0.0304384;0.0225348;./sim_cue_integration_18_8_2019_131406_553512647
0;0.01;0.01;0.01;1;-1;0;0.5;0.137931;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;566977140;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.508182;0.505815;0.597184;0.0626888;0.958025;0.897997;4.71032;-5.78693;-0.735756;8.55075;-1.50771;2963.72;2933.48;3701.36;59.4766;39999.1;8324.56;275534;371385;176232;739050;11664.3;0.48;0.831313;0.848905;0.0174941;0.0161594;./sim_cue_integration_18_8_2019_131406_544645042
0;0.01;0.01;0.01;1;-1;0;0.5;0.103448;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;566973649;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.493906;0.486987;0.65792;0.0825898;0.380554;2.04849;-2.24523;-6.77714;-1.99795;8.62808;-1.80861;3004.05;3057;4413.66;97.2104;39999.9;42171.9;232059;486250;238739;750532;13633.3;0.4725;0.858228;0.861612;0.0231872;0.0210715;./sim_cue_integration_18_8_2019_131406_539361657
0;0.01;0.01;0.01;1;-1;0;0.9;0.172414;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1363471584;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.508917;0.501113;0.411025;0.923483;0.246047;0.863926;6.10656;-3.70635;-7.19678;8.61688;-1.21702;3340.63;3270.73;1771.76;8631.86;39999.9;7715.63;404634;196360;549431;748976;9769.62;0.505;0.87166;0.864308;0.0270914;0.0305114;./sim_cue_integration_18_8_2019_131421_1388205168
0;0.01;0.01;0.01;1;-1;0;0.9;0.172414;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1576362386;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.51011;0.507874;0.480959;0.725739;0.10569;1.49434;4.66125;-4.50996;3.10549;8.34424;-1.56757;3404.26;3542.07;2406.1;5359.16;40000;22507.6;285944;286891;216572;707893;12001.2;0.515;0.880278;0.884497;0.0253851;0.0247836;./sim_cue_integration_18_8_2019_131421_1603576019
0;0.01;0.01;0.01;1;-1;0;0.9;0.137931;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1581777768;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.503398;0.505265;0.472498;0.74096;0.10263;1.41525;-0.432428;-5.18531;-0.104418;8.41174;-1.46713;3326.07;3523.9;2327.01;5622.28;40000;20344.2;79352.8;373385;83369.2;716313;11219;0.47;0.867578;0.892962;0.0294644;0.0236289;./sim_cue_integration_18_8_2019_131421_1609012351
0;0.01;0.01;0.01;1;-1;0;1;0.137931;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1625505858;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.494372;0.483638;0.121947;1.4187;0.111028;0.123133;1.14369;4.17175;-2.15837;1.46392;-0.465554;3363.99;3253.29;217.099;20289.6;40000;207.951;170839;278900;192046;204196;7767.57;0.5175;0.908488;0.894675;0.024731;0.0307658;./sim_cue_integration_18_8_2019_131421_1642030239
0;0.01;0.01;0.01;1;-1;0;0.5;0.172414;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1638449259;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.512903;0.528081;0.642157;0.0790686;0.911536;1.00888;7.38463;-6.06199;-0.272848;8.63545;-1.41865;3049.35;3199.16;4285.24;91.1458;39999.2;10501.3;572118;405222;73449.5;753273;11253.7;0.48;0.812114;0.851314;0.0233054;0.0164423;./sim_cue_integration_18_8_2019_131421_1656084839
0;0.01;0.01;0.01;1;-1;0;0.5;0.172414;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1650891294;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.51052;0.510644;0.663393;0.0849265;0.215224;2.28404;0.270175;-5.74343;-1.94695;8.51781;-1.83936;3186.31;3314.31;4475.1;104.328;40000;52367;140146;384234;137221;733654;14042.9;0.5075;0.853889;0.857011;0.023979;0.0245997;./sim_cue_integration_18_8_2019_131421_1677116104
0;0.01;0.01;0.01;1;-1;0;1;0.137931;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1650927046;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.498008;0.514572;0.167078;1.37254;0.0913841;0.14699;-1.59569;2.5098;1.21413;4.06931;-0.400213;3388.62;3640.5;350.423;18960.5;40000;309.386;223232;183232;102375;238125;7201.58;0.525;0.885036;0.919285;0.0327582;0.021729;./sim_cue_integration_18_8_2019_131421_1677684856
0;0.01;0.01;0.01;1;-1;0;1;0.172414;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1661826206;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.502873;0.505064;0.114133;1.42587;0.0950403;0.119538;-5.89649;3.99316;2.63292;-0.286783;-0.218321;3444.86;3466.74;180.038;20434.6;40000;207.149;409775;260729;245449;141610;7505.73;0.49;0.882278;0.896131;0.0337992;0.0299915;./sim_cue_integration_18_8_2019_131421_1678608320
0;0.01;0.01;0.01;1;-1;0;1;0.172414;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;1660913588;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.484911;0.479428;0.113298;1.40864;0.0917377;0.145234;5.98199;5.83451;3.82092;0.719701;-0.294062;3254.27;3274.35;177.711;19975.4;40000;297.442;395080;410571;327375;156962;7529.64;0.46;0.909473;0.908484;0.0238071;0.0256174;./sim_cue_integration_18_8_2019_131421_1689199310
0;0.01;0.01;0.01;1;-1;0;0.9;0.275862;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;1031601667;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.498936;0.498281;0.363358;0.947015;0.128549;0.954491;-0.545543;-6.50131;-0.503104;8.37094;-1.32095;3237.75;3240.45;1431.61;9068.65;40000;9384.03;126894;491477;159632;711010;10616.8;0.47;0.867865;0.875519;0.0277985;0.0276497;./sim_cue_integration_18_8_2019_131435_1015560867
0;0.01;0.01;0.01;1;-1;0;0.9;0.275862;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;997949881;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.526391;0.525834;0.472002;0.730493;0.116361;1.46113;0.622014;-5.01012;1.61117;8.32562;-1.50523;3554.36;3707.67;2292.67;5431.86;40000;21534.8;128878;382388;156870;703747;11315.4;0.5025;0.873501;0.886247;0.026115;0.0258024;./sim_cue_integration_18_8_2019_131435_980849892
0;0.01;0.01;0.01;1;-1;0;0.9;0.206897;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;885040128;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.513462;0.514481;0.464887;0.728191;0.124338;1.4037;2.94088;-5.18321;-0.310719;8.23526;-1.52131;3415.72;3597.84;2232.15;5443.81;40000;19891;210911;364764;120161;689636;11641.9;0.5075;0.878964;0.897956;0.0253701;0.0208165;./sim_cue_integration_18_8_2019_131436_860717515
0;0.01;0.01;0.01;1;-1;0;1;0.241379;0.1;0.25;0;-10;0;2;3;0;0.01;0.05;8;0.01;0.05;1;0;860934810;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.500383;0.4963;0.1351;1.33906;0.107595;0.108845;1.48779;-4.15076;4.99694;1.04161;-0.304828;3385.72;3415.7;253.859;18052.4;40000;156.183;146183;227077;342263;199037;7641.45;0.4725;0.893004;0.895154;0.0290073;0.0289445;./sim_cue_integration_18_8_2019_131436_834292809
0;0.01;0.01;0.01;1;-1;0;0.5;0.241379;0.1;0.25;0;-10;0;1;3;0;0.01;0.05;8;0.01;0.05;1;0;813288774;0;0.25;0;0.01;0.8;0;10;0;0.9;0;0.01;0.01;0;0.02;0.01;0;49990;0.487765;0.486914;0.637469;0.0857759;0.65734;1.11184;-0.788907;-5.97648;-2.02093;8.72207;-1.39591;2715.76;2710.68;4194.33;104.996;39999.6;12688;294993;388454;140834;768842;11200.1;0.5;0.842721;0.821493;0.0147178;0.0176118;./sim_cue_integration_18_8_2019_131436_796248733
