amin;amax;mu_amat;gmax;mu_g;gmin;mu_ajuv;init_dp;sigmoidal_survival;nc;m;mu_agen;init_bmat_phen;init_g;laplace;mu_dp;p;init_dc;mu_asoc;seed;sdsoc;init_ajuv;bmax;init_asoc;qmat;qjuv;sdmu_a;sdmat;nloci_g;mu_dc;init_amat;init_agen;init_bmat_envt;survival_scalar1;sdmu_b;bmin;mu_bmat_phen;np;survival_scalar0;sdmu_g;mu_bmat_envt;generation;mean_phen_ad;mean_phen_prestige;mean_agen;mean_ajuv;mean_amat;mean_asoc;mean_bmat_phen;mean_bmat_envt;mean_dc;mean_dp;mean_g;var_phen_ad;var_phen_prestige;var_agen;var_ajuv;var_amat;var_asoc;var_bmat_phen;var_bmat_envt;var_dc;var_dp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;590717218;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512795;0.513196;0.0861696;0.0719946;0.0854212;0.100862;-4.51864;-2.28374;-0.810174;-4.36496;-0.528584;2641.05;2646.15;104.5;75.1623;40000;148.367;256816;142155;190446;250397;7859.91;0.4975;0.79042;0.809105;0.000816759;0.000752507;./sim_cue_integration_18_8_2019_155405_579178138
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;549224410;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.508222;0.508063;0.096825;0.0652208;0.0744348;0.0915532;-2.29595;2.76416;2.51475;-1.51919;-0.477319;2594.44;2592.7;133.336;62.8913;40000;123.289;200054;263145;184535;136732;7350.19;0.5275;0.791583;0.804663;0.000783514;0.000724638;./sim_cue_integration_18_8_2019_155405_527911205
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1545570102;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.508541;0.510441;0.105147;0.0753373;0.0975564;0.100829;-1.38733;-0.0780837;-1.94536;3.91448;-0.630054;2600.36;2620.17;144.055;81.6486;40000;140.994;127057;272899;190379;225831;7882.77;0.4475;0.791594;0.805369;0.000964881;0.000902765;./sim_cue_integration_18_8_2019_155550_1569204291
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1549162503;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.51307;0.513073;0.0844426;0.0701321;0.0927823;0.121814;0.687423;-0.556359;-0.353048;-1.26173;-0.634813;2643.98;2643.75;100.819;69.9776;40000;206.906;236681;164781;215779;193765;7787.37;0.4775;0.788273;0.809687;0.000769204;0.000722394;./sim_cue_integration_18_8_2019_155550_1570890561
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1238479275;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509398;0.511207;0.0999456;0.0657662;0.0815916;0.0995025;0.11723;2.46549;2.46665;0.441243;-0.500617;2607.42;2625.77;138.633;67.2159;40000;134.764;106563;170623;216680;126824;7417.79;0.5075;0.789888;0.807756;0.000811562;0.000827339;./sim_cue_integration_18_8_2019_155620_1252439416
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;778058039;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.513241;0.51416;0.0920486;0.0673883;0.0933279;0.0970279;2.47098;-2.77891;3.4103;-2.10611;-0.404427;2646.1;2655.81;116.654;70.5316;40000;134.572;164015;255554;209054;152908;7249.79;0.4975;0.786824;0.810508;0.000799259;0.000765081;./sim_cue_integration_18_8_2019_155705_756301609
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;968104894;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.513293;0.515098;0.0945134;0.0646936;0.0864667;0.112137;-1.97447;-2.92073;-0.0243203;-3.06502;-0.429575;2647.12;2665.43;126.008;61.0779;40000;188.529;182672;205054;89140;192341;7567.26;0.5225;0.786518;0.810659;0.000863368;0.000771229;./sim_cue_integration_18_8_2019_155735_945168583
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1060048965;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511176;0.511205;0.0881326;0.0786433;0.0786463;0.100703;2.31122;-1.0508;-1.74026;-2.93416;-0.501153;2625.48;2625.78;112.52;90.5973;40000;140.291;217608;153031;116679;263692;7590.08;0.485;0.790103;0.808324;0.00082841;0.000783;./sim_cue_integration_18_8_2019_155805_1039632798
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1051977979;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511811;0.51175;0.108282;0.0540304;0.0828172;0.116414;-2.68665;-0.949463;3.5671;-2.30591;-0.451622;2631.24;2630.99;157.143;47.1013;40000;179.133;311408;94122.1;277551;154287;7713.06;0.4775;0.788907;0.808674;0.000790255;0.000727824;./sim_cue_integration_18_8_2019_155805_1031184769
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1150954557;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.513361;0.512705;0.0914783;0.0656546;0.098736;0.104334;-5.54591;1.0971;1.10072;-2.7095;-0.504916;2647.61;2641.8;121.371;62.7197;40000;156.224;399395;229341;79868.9;141501;7799.55;0.5175;0.788742;0.809989;0.000845825;0.00074335;./sim_cue_integration_18_8_2019_155820_1165190671
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1165665293;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510392;0.511103;0.0940864;0.0625236;0.0878663;0.0877314;-4.09585;0.430101;-2.4118;-5.32479;-0.494754;2615.85;2623.01;117.723;60.9614;40000;108.24;275045;82002.5;236348;410807;7679.1;0.4525;0.790218;0.807802;0.000741519;0.000692079;./sim_cue_integration_18_8_2019_155835_1145269093
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1139984785;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.513606;0.513769;0.0853409;0.0684461;0.0878692;0.095711;3.30744;1.65338;-3.2136;-4.29516;-0.446405;2649.2;2651.12;101.594;70.9076;40000;133.053;262658;202811;275419;249906;7784.82;0.515;0.788671;0.809566;0.000778054;0.000710152;./sim_cue_integration_18_8_2019_155905_1118175961
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;831116135;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.51084;0.509595;0.100388;0.0639977;0.08797;0.104164;-3.94003;-2.49601;4.00084;3.09095;-0.544284;2621.83;2609.3;136.467;59.7691;40000;159.782;225567;240227;322440;239264;7740.3;0.5125;0.792406;0.807381;0.000823041;0.000799812;./sim_cue_integration_18_8_2019_160020_853675438
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.5;0;0.01;1666292717;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511783;0.512408;0.103134;0.0724344;0.0840684;0.101858;-0.360699;-0.581925;-1.93935;-3.85243;-0.438498;2632.22;2638.88;143.519;76.6756;40000;146.216;207548;210420;178906;208430;7402.6;0.52;0.788185;0.808271;0.000929427;0.000803931;./sim_cue_integration_18_8_2019_160235_1645127311
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1723896350;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509739;0.509086;0.101997;0.0762152;0.0713836;0.114547;-2.01321;-0.357694;-5.24852;1.15073;-0.539239;2612.01;2605.72;143.253;85.8205;40000;184.131;202522;77461.6;339673;258876;7858.94;0.5175;0.79139;0.805824;0.000912965;0.000912147;./sim_cue_integration_18_8_2019_160335_1700961793
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1685628301;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.508782;0.505714;0.10835;0.0708497;0.104963;0.101073;-1.37944;2.76933;-1.03294;5.82546;-0.63873;2603.04;2572.26;158.587;74.0917;40000;143.083;96448.3;198594;206843;384313;7860.23;0.455;0.791476;0.805739;0.000945629;0.000932043;./sim_cue_integration_18_8_2019_160405_1662168098
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;428913866;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.509455;0.510552;0.0980335;0.123738;0.0779151;0.095629;-3.00159;1.26604;-2.30002;-0.976129;-0.502811;2616.17;2627.17;140.302;191.915;40000;140.685;182427;241490;145839;118600;7734.74;0.51;0.792507;0.809395;0.00134301;0.00129818;./sim_cue_integration_18_8_2019_160520_457293815
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;114093893;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512723;0.513379;0.0912858;0.117512;0.0797247;0.107943;-4.6446;-0.673767;-1.14947;2.75749;-0.490496;2647.16;2654.96;113.683;179.199;40000;158.219;300987;180024;153266;218213;7434.11;0.5375;0.789029;0.810433;0.00124108;0.00113925;./sim_cue_integration_18_8_2019_160550_134393253
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;2085639545;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512446;0.511886;0.0945016;0.135046;0.0912031;0.107257;-1.19781;1.0973;3.2309;-3.36462;-0.475988;2648.17;2641.96;121.075;234.049;40000;175.684;190043;125081;184142;210494;7237.01;0.5;0.791362;0.809954;0.00146643;0.00138705;./sim_cue_integration_18_8_2019_160805_2108387916
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;253809134;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.514176;0.516559;0.0986936;0.120611;0.0856088;0.110034;3.17878;0.0195573;2.84249;-1.11591;-0.522572;2664.3;2689.97;130.906;203.848;40000;172.116;171329;145620;184296;152211;7675;0.47;0.786146;0.8097;0.00143331;0.00130682;./sim_cue_integration_18_8_2019_160820_228437961
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;270514730;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.514287;0.513812;0.0874994;0.0801317;0.0890501;0.113565;0.366627;0.869134;6.5616;-3.86515;-0.495244;2657.45;2652.6;104.761;89.7168;40000;179.718;242710;127435;512267;287381;7789.99;0.535;0.787904;0.810145;0.000874406;0.00079004;./sim_cue_integration_18_8_2019_160950_248087397
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1436155685;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512135;0.512581;0.0980809;0.0772752;0.0986348;0.0988025;-0.237805;0.890278;-2.45161;2.25949;-0.51613;2636.57;2641.57;136.801;89.4929;40000;136.188;133167;117960;176757;181503;7454.86;0.49;0.789263;0.808281;0.000918033;0.000872768;./sim_cue_integration_18_8_2019_161305_1461648761
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1230278274;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511349;0.509253;0.113579;0.101136;0.07359;0.145279;-1.23768;-0.250786;-1.52809;3.5971;-0.639075;2633.17;2611.87;165.915;136.737;40000;277.732;221460;79708.3;124053;296645;8082.16;0.5175;0.793226;0.807114;0.00120919;0.0011615;./sim_cue_integration_18_8_2019_161405_1253337537
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;985045895;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.510378;0.506707;0.0901178;0.112078;0.0976666;0.109512;5.19178;-1.00073;3.71722;1.01284;-0.678272;2623.6;2587.85;112.844;168.181;40000;178.732;338122;134870;231465;144140;7893.96;0.535;0.795942;0.807242;0.00118963;0.0011412;./sim_cue_integration_18_8_2019_161435_1005478309
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1361845171;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510916;0.511469;0.104186;0.132582;0.0788725;0.124419;3.18433;0.0187796;-1.56484;-4.5115;-0.476366;2632.92;2639.02;148.795;226.329;40000;204.113;207220;172331;210335;409251;7101;0.515;0.792352;0.810969;0.00148076;0.0013718;./sim_cue_integration_18_8_2019_161620_1341241996
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;886327863;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512617;0.512543;0.0846134;0.134295;0.0807332;0.100446;-6.27954;0.973386;-4.05468;2.19414;-0.437299;2649.7;2650.8;105.35;235.675;40000;139.226;493561;83096;248899;227423;7722.4;0.5625;0.792452;0.813927;0.00137982;0.0012834;./sim_cue_integration_18_8_2019_161635_906948945
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1325296413;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511965;0.511131;0.10254;0.0721265;0.077001;0.0905797;-1.95637;4.11104;-0.453029;-1.41351;-0.360003;2633.89;2625.11;145.065;74.1866;40000;115.541;152664;265798;90708.3;153113;7236.13;0.525;0.789653;0.807833;0.000858355;0.000800178;./sim_cue_integration_18_8_2019_161650_1305109339
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1286127558;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.51108;0.511645;0.0942802;0.0871078;0.0859466;0.101092;-3.16369;0.269146;-4.00048;-0.469262;-0.523597;2626.7;2632.72;128.178;106.901;40000;146.275;185283;160029;278927;162585;7514.47;0.52;0.789874;0.807726;0.000965782;0.000907186;./sim_cue_integration_18_8_2019_161750_1264102078
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1601033767;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511153;0.513583;0.0899933;0.103646;0.0825422;0.076631;-3.00981;0.632593;4.17419;2.26669;-0.372462;2628.86;2653.72;120.037;142.845;40000;89.2433;268072;196350;326452;176163;7205.12;0.4825;0.789472;0.811342;0.00107353;0.00100958;./sim_cue_integration_18_8_2019_161850_1580317827
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1753960026;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.508903;0.507828;0.0890866;0.10743;0.0773826;0.0954921;5.79646;0.625599;5.51224;-1.54089;-0.504608;2606.93;2596.88;116.752;153.503;40000;130.052;380510;124864;400214;175080;7482.33;0.5325;0.793033;0.807738;0.00109358;0.00106054;./sim_cue_integration_18_8_2019_161920_1732303147
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1829376397;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511584;0.510962;0.109912;0.13451;0.0960915;0.101293;-1.35397;1.14977;-0.498606;-1.54838;-0.535407;2641.61;2634.59;165.56;224.413;40000;148.671;250692;128846;163740;108889;7489.03;0.4675;0.793985;0.811017;0.00156962;0.0014215;./sim_cue_integration_18_8_2019_162020_1808283534
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.55;0;0.01;1501759754;0.05;0;10;0;1;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.509678;0.510723;0.0966143;0.121364;0.0906572;0.110756;2.62385;0.881737;0.264567;-4.50864;-0.575838;2617.94;2630.72;123.471;201.701;40000;171.092;157400;94961.8;154341;285402;7640.91;0.4575;0.792711;0.811731;0.00135123;0.00121007;./sim_cue_integration_18_8_2019_162820_1516657338
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1425240489;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511652;0.511264;0.107772;0.0609047;0.0826339;0.0969339;2.57353;2.96437;-5.71439;-2.03991;-0.393593;2630.77;2626.6;161.485;52.9944;40000;136.984;194696;195150;387141;119035;7685.03;0.4625;0.79006;0.808192;0.000860263;0.000829162;./sim_cue_integration_18_8_2019_162850_1454163653
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1213643532;0.05;0;10;0;0.5;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.514723;0.515205;0.09911;0.0697154;0.0992644;0.0930318;-2.03708;2.41626;-1.75625;3.93052;-0.39151;2662.65;2668.46;146.165;70.6498;40000;123.161;166378;153719;115064;243826;7446.82;0.4775;0.787437;0.810595;0.000905687;0.000825222;./sim_cue_integration_18_8_2019_163305_1192495279
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1409815639;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.508864;0.512913;0.106496;0.21628;0.0896689;0.108115;-0.148363;-0.928044;-2.78046;-1.21433;-0.495786;2632.45;2673.59;157.901;548.353;40000;165.594;149872;166504;204238;149710;7471.02;0.4875;0.793085;0.814421;0.00278193;0.00261258;./sim_cue_integration_18_8_2019_163435_1385767934
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;596165367;0.05;0;10;0;0.5;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.510475;0.506604;0.0995319;0.226403;0.0804192;0.104818;1.21985;-2.03208;3.41554;-0.97958;-0.472741;2650.21;2614.55;140.915;584.131;40000;154.18;136773;188424;214450;177334;7554.54;0.515;0.795878;0.807899;0.00290516;0.00272766;./sim_cue_integration_18_8_2019_163450_616570115
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;2098021340;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.505764;0.512573;0.0877839;0.258539;0.0890155;0.101385;-1.32503;-3.47657;-1.96022;-1.08808;-0.561433;2610.12;2680.07;110.25;743.628;40000;137.742;185131;249015;191183;250855;7778.89;0.5225;0.794456;0.815796;0.00349338;0.00309518;./sim_cue_integration_18_8_2019_164005_2119191469
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;2013035021;0.05;0;10;0;0.5;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.511312;0.508855;0.104183;0.27427;0.112087;0.110516;-2.58332;-0.855761;-1.77871;-2.6418;-0.565547;2675.64;2656.56;155.066;830.568;40000;173.185;180575;83720;105339;183806;7452.42;0.5;0.799361;0.814168;0.00381761;0.00353796;./sim_cue_integration_18_8_2019_164536_1991612062
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1050226567;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.512231;0.511924;0.0934529;0.0623606;0.0878255;0.0957146;4.44958;3.74957;3.46857;3.397;-0.458687;2635.52;2632.25;123.693;59.2975;40000;140.039;385103;214653;241951;231408;7396;0.5025;0.789453;0.808864;0.000783331;0.000738404;./sim_cue_integration_18_8_2019_165136_1071502463
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;157292688;0.05;0;10;0;0.9;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.517007;0.515573;0.0850762;0.0797592;0.0901667;0.114635;4.3094;4.3977;-1.14624;5.73435;-0.461241;2686.01;2671.83;99.2629;91.4188;40000;178.451;375424;285419;88159.1;389355;7701.85;0.4725;0.78668;0.81212;0.000876973;0.000802071;./sim_cue_integration_18_8_2019_165205_169597281
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;169451567;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510214;0.511094;0.0989725;0.212639;0.096097;0.107235;-0.710215;2.79216;-1.00495;2.81234;-0.496202;2645.47;2654.47;136.271;529.726;40000;165.229;97175.5;187776;196821;180759;7537.36;0.4925;0.79244;0.811537;0.00283126;0.0025961;./sim_cue_integration_18_8_2019_165535_191228081
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1617199639;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.512983;0.518343;0.0988266;0.223053;0.0858608;0.0930297;0.0266268;-1.88132;3.4602;5.35235;-0.353625;2675.77;2736.26;140.64;572.393;40000;127.416;170233;152914;199956;378498;7621.63;0.4875;0.787762;0.817732;0.00303638;0.00260918;./sim_cue_integration_18_8_2019_165651_1601695546
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;90568158;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.511735;0.514221;0.0965228;0.248583;0.0782895;0.0952667;1.49039;3.74743;3.85583;-1.63786;-0.431807;2669.07;2697.89;135.178;683.794;40000;137.952;104109;215289;219617;93420.9;7504.36;0.4925;0.788749;0.811016;0.00364722;0.00322414;./sim_cue_integration_18_8_2019_165705_70012174
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.65;0;0.01;89364832;0.05;0;10;0;0.9;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.514101;0.514454;0.102023;0.332335;0.0950871;0.107125;4.12885;2.82424;-4.36053;1.99431;-0.393695;2726.21;2730.44;142.195;1192.1;40000;161.412;314015;197359;305761;140456;7462.64;0.5;0.796626;0.819194;0.00538961;0.00490458;./sim_cue_integration_18_8_2019_171250_70783939
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;1781582480;0.05;0;10;0;0.9;1;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.505512;0.504581;0.0990596;0.248908;0.0851587;0.0805745;1.09757;0.283545;-6.37721;-0.0309248;-0.540588;2606.26;2601.93;140.317;695.37;40000;93.7664;155144;211260;464108;141980;7495.46;0.535;0.799452;0.807728;0.00323808;0.0032049;./sim_cue_integration_18_8_2019_165720_1794272778
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;417440501;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.515008;0.513503;0.104255;0.0664498;0.0859136;0.116846;-2.4937;5.32524;-2.50314;0.941379;-0.438862;2665.62;2649.79;141.012;65.2603;40000;202.682;170877;337420;155388;170746;7578.33;0.52;0.788152;0.809952;0.000886842;0.00081337;./sim_cue_integration_18_8_2019_165735_405145994
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;537367501;0.05;0;10;0;1;0.5;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;2;0.8;0.25;0.01;49990;0.51461;0.51485;0.0939076;0.0718437;0.102853;0.110713;1.09191;5.62517;-1.81804;4.13968;-0.555282;2662.38;2665.41;122.407;75.222;40000;172.082;150779;354662;189960;318415;7737.77;0.465;0.788734;0.810494;0.00093235;0.000857957;./sim_cue_integration_18_8_2019_165805_518888938
0;8;0.01;1;0.01;-1;0.01;0;0;0;0.1;0.01;0;0;1;0.01;0.6;0;0.01;2052067716;0.05;0;10;0;1;0.9;0.02;0.05;3;0.01;0;0;0;0;0.25;-10;0.01;1;0.8;0.25;0.01;49990;0.510854;0.512813;0.0944717;0.220685;0.108216;0.0900775;-3.2372;1.94454;-1.66192;-1.68538;-0.403823;2652.3;2673.06;125.173;557.505;40000;115.284;224065;94710.1;149034;114685;7205.35;0.495;0.790802;0.811938;0.00290118;0.00262468;./sim_cue_integration_18_8_2019_165821_2031653046
