sdmu_a;init_bmat_phen;mu_asoc_vert;init_vp;mu_bmat_envt;amax;init_asoc_horiz;sdsoc_horiz;m;amin;mu_amat;nph;init_vc;init_asoc_vert;sdsoc_vert;init_ajuv;qjuv;gmin;init_hc;npv;mu_bmat_phen;sdmu_g;survival_scalar1;seed;init_hp;survival_scalar0;bmax;mu_g;init_agen;nch;mu_hp;init_bmat_envt;mu_hc;mu_vc;sdmat;mu_agen;laplace;sigmoidal_survival;qmat;bmin;mu_asoc_horiz;nloci_g;init_amat;mu_ajuv;init_g;ncv;gmax;sdmu_b;mu_vp;p;generation;mean_phen_ad;mean_phen_juv;mean_phen_prestige_vert;mean_phen_prestige_horiz;mean_agen;mean_ajuv;mean_amat;mean_asoc_vert;mean_asoc_horiz;mean_bmat_phen;mean_bmat_envt;mean_hc;mean_hp;mean_vc;mean_vp;mean_g;var_phen_ad;var_phen_juv;var_phen_prestige_vert;var_phen_prestige_horiz;var_agen;var_ajuv;var_amat;var_asoc_vert;var_asoc_horiz;var_bmat_phen;var_bmat_envt;var_hc;var_hp;var_vc;var_vp;var_g;freq_high;mean_surv0;mean_surv1;var_surv0;var_surv1;file
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;1372786267;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.515391;0.506165;0.516776;0;0.094662;0.0699935;0.100801;0.10399;0.084876;-1.79191;2.25743;-3.12363;3.29023;-6.42218;1.69988;-0.54205;0.00152229;0.00138363;0.00285107;0;0.00359121;0.00219917;40000;0.00394529;0.00278468;12.2666;10.8627;10.7427;15.0683;3.13438;19.3015;0.463692;0.4725;0.786948;0.810507;0.00100484;0.000920671;./sim_cue_integration_19_10_2019_002342_1352594707
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;219763681;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.519824;0.514063;0.525437;0;0.105744;0.0687258;0.0778882;0.257963;0.183953;-0.34319;0.911745;0.460096;7.61935;-1.38468;-8.23931;-0.624565;0.00179449;0.00168958;0.00371637;0;0.00360678;0.00226971;40000;0.0163898;0.0125334;17.7386;13.6756;4.5382;1.81187;1.51052;1.24082;0.359202;0.4825;0.783877;0.816525;0.00122536;0.00107352;./sim_cue_integration_19_10_2019_002356_242452101
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;362334921;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.510145;0.506481;0.511592;0;0.101112;0.0674945;0.0941988;0.0999518;0.154428;0.662832;0.652828;-0.504265;7.78942;-5.39129;1.03579;-0.535769;0.00140607;0.00136081;0.00264648;0;0.00378598;0.00195697;40000;0.00408243;0.00933972;7.65147;11.9279;3.57931;1.53977;4.34318;11.7643;0.452977;0.4875;0.790752;0.806821;0.000954176;0.000873971;./sim_cue_integration_19_10_2019_002656_342100120
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.05;0;0.5;-1;0;5;0.01;0.25;0;52743984;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.528723;0.492841;0.523067;0;0.252963;0.081851;0.0682089;0.756735;0.388504;-2.37691;0.295945;6.28652;7.16132;-0.324593;-8.98392;-1.65649;0.0104727;0.00613096;0.0189937;0;0.00490948;0.002373;40000;0.0140243;0.0304142;17.7186;14.7773;3.66386;2.98405;0.556293;0.42459;-1.47178;0.515;0.801738;0.828452;0.00604021;0.00527931;./sim_cue_integration_19_10_2019_002827_73073843
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;684125902;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.515145;0.503282;0.516325;0;0.099213;0.02637;0.078644;0.0802326;0.104722;-1.90177;-1.34173;-5.57761;2.00806;-2.66563;-3.67704;-0.615259;0.00116963;0.000958585;0.00205108;0;0.00339239;0.00051274;40000;0.00271469;0.00445183;12.5136;18.8511;5.10742;13.1159;6.72083;8.2596;0.399135;0.4925;0.784791;0.809356;0.000800653;0.000708244;./sim_cue_integration_19_10_2019_005225_664381330
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;518205048;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.514674;0.506194;0.515793;0;0.0968096;0.0460897;0.0893235;0.0806149;0.0716484;1.43923;0.579456;-4.79702;-2.20186;-4.96329;0.106645;-0.563902;0.00120353;0.00108868;0.00224806;0;0.00328678;0.00117566;40000;0.00314819;0.00241572;5.98657;14.9122;6.443;20.8869;7.77704;16.9497;0.404248;0.4525;0.787251;0.809792;0.000820441;0.000727507;./sim_cue_integration_19_10_2019_005355_487866488
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;296147110;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.514994;0.493918;0.513365;0;0.127544;0.0256296;0.0909255;0.0842955;0.149213;2.41727;2.86701;-6.80548;1.18012;-1.96316;-5.517;-0.849465;0.00174776;0.00138875;0.00320651;0;0.00457214;0.000482402;40000;0.00297916;0.00762141;18.1487;11.8105;3.13916;11.0184;7.34836;5.68409;0.117653;0.5125;0.785541;0.809496;0.00118312;0.0010934;./sim_cue_integration_19_10_2019_005926_273978867
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;2111965433;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.513694;0.507198;0.512902;0;0.0963848;0.0547145;0.106667;0.0959417;0.147734;-1.11785;-1.72498;-2.28937;6.61684;-7.18723;2.89342;-0.620226;0.00139866;0.00125951;0.00266042;0;0.00358164;0.00161436;40000;0.00395582;0.00736538;16.1202;11.6231;7.0768;4.74837;3.75002;10.6439;0.358069;0.52;0.786774;0.809885;0.000957428;0.000843582;./sim_cue_integration_19_10_2019_010329_2088748601
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1050235028;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.522411;0.517588;0.529443;0;0.182915;0.0290822;0.0663022;0.651238;0.065682;-3.83361;-6.30812;-5.62431;4.95438;-0.834801;-8.95025;-1.15378;0.0036219;0.00366019;0.0073016;0;0.00619985;0.000558199;40000;0.0148994;0.00225797;8.88827;8.84214;3.96558;9.88642;0.621985;0.52042;-0.37428;0.51;0.784982;0.819925;0.00226875;0.00214235;./sim_cue_integration_19_10_2019_010419_1070858443
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1052908302;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.512435;0.505507;0.511029;0;0.0908999;0.0553269;0.0965161;0.0928814;0.124157;3.4459;-1.10638;-2.77059;5.54936;-6.18014;-4.48092;-0.660687;0.00128325;0.00113966;0.00238493;0;0.00257896;0.00155687;40000;0.00329489;0.00582836;12.3431;12.8149;6.01541;4.83792;3.17273;5.44634;0.335418;0.525;0.788042;0.808899;0.000869898;0.000784418;./sim_cue_integration_19_10_2019_010419_1075131600
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1051879805;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.505936;0.459007;0.524518;0;0.469928;0.0422038;0.0899443;1.4375;0.541567;-1.56362;-0.879448;6.22646;0.12286;0.488118;-9.17334;-1.90504;0.0234816;0.0140342;0.0412124;0;0.00386274;0.00113788;40000;0.0144168;0.0108238;8.92252;15.8789;2.31514;7.30214;0.34738;0.285834;-2.16695;0.48;0.81483;0.837063;0.0133194;0.0117113;./sim_cue_integration_19_10_2019_010419_1082300757
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;1;0;0.9;-1;0;5;0.01;0.25;0;1431522123;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.518434;0.495508;0.516175;0;0.118407;0.0234606;0.0858157;0.071294;0.166123;3.05891;1.79402;-7.09359;-0.243796;-5.24827;0.181223;-0.75341;0.00164254;0.00119297;0.00312027;0;0.00429274;0.000467027;40000;0.00222393;0.00630152;6.66208;12.896;2.43347;21.7733;4.1653;9.06455;0.245484;0.53;0.783775;0.813138;0.00113154;0.00099899;./sim_cue_integration_19_10_2019_010420_1453177365
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1599872355;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.512727;0.507725;0.51035;0;0.092192;0.0603031;0.080771;0.114472;0.139299;-3.62933;-1.10782;-1.60883;6.9591;-4.84296;-4.07284;-0.447778;0.00126634;0.00117857;0.00237491;0;0.00319453;0.00180949;40000;0.0060006;0.007754;14.0484;10.0189;5.31381;2.67956;6.26197;7.45106;0.539119;0.52;0.788453;0.808336;0.000860759;0.000774631;./sim_cue_integration_19_10_2019_010420_1620436161
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1603182122;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.524942;0.512371;0.501747;0;0.352118;0.0290161;0.0826903;1.22654;0.104386;-2.29159;0.247432;7.53482;3.46331;-0.302971;-9.27805;-1.7029;0.0117941;0.0111586;0.0217833;0;0.00371752;0.000577455;40000;0.0122605;0.00432861;7.72319;12.7663;4.74235;8.00056;0.35024;0.290195;-1.6087;0.5625;0.801727;0.833545;0.0070954;0.00592187;./sim_cue_integration_19_10_2019_010420_1624190852
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1601344811;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.51155;0.503974;0.510319;0;0.102275;0.0539307;0.0835438;0.0911934;0.117968;4.56882;-0.194274;-3.14007;5.49606;-5.63453;-6.92711;-0.50655;0.00137146;0.00120518;0.00260023;0;0.00363717;0.00172839;40000;0.0039973;0.00618027;16.7954;13.0914;6.08635;5.87324;3.5677;3.79246;0.480614;0.495;0.789081;0.807671;0.000934095;0.000830912;./sim_cue_integration_19_10_2019_010420_1624791932
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.1;0;0.9;-1;0;5;0.01;0.25;0;1602143030;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.511131;0.501372;0.510263;0;0.10963;0.055548;0.0865043;0.0902388;0.0935589;-3.05555;0.241316;-3.36498;5.5216;-4.64516;-6.75543;-0.607307;0.00146385;0.00129035;0.00272323;0;0.00368942;0.00170736;40000;0.0035506;0.00385285;11.0208;8.24118;8.50369;4.46686;8.50812;2.92523;0.40862;0.4975;0.7896;0.80726;0.000954492;0.000901201;./sim_cue_integration_19_10_2019_010420_1625009650
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1628842035;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.517457;0.504258;0.519853;0;0.0952803;0.0259815;0.079245;0.108946;0.11788;-4.18547;0.021926;-6.30531;-0.536282;-1.38212;-6.80057;-0.639899;0.0011843;0.000917534;0.00210071;0;0.00368734;0.000526104;40000;0.00471537;0.00591078;8.74459;7.11339;4.24766;10.7961;4.84651;5.95459;0.369972;0.4975;0.783065;0.811579;0.000793799;0.000719857;./sim_cue_integration_19_10_2019_010420_1649604483
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;283847805;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.51033;0.500391;0.508187;0;0.102764;0.059464;0.0883648;0.0884741;0.0853817;0.488125;-2.25778;-5.51122;3.81548;-4.40872;-2.5783;-0.676418;0.0014516;0.00127425;0.00277341;0;0.00384297;0.00175155;40000;0.00349964;0.0038645;17.0941;13.8476;7.85991;12.3921;5.20055;10.0237;0.286946;0.51;0.790165;0.806771;0.000990307;0.000908569;./sim_cue_integration_19_10_2019_010640_260381906
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;348489429;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.512691;0.50575;0.516734;0;0.0933704;0.0554923;0.084568;0.095724;0.145058;-3.60286;-0.110361;-2.37364;6.35497;-5.69457;-3.35871;-0.555986;0.00126674;0.00112176;0.00246911;0;0.00345121;0.00144789;40000;0.00465988;0.00793321;7.2081;9.05702;6.38816;3.01852;6.19228;9.56398;0.445048;0.4675;0.789509;0.80758;0.000875307;0.000799149;./sim_cue_integration_19_10_2019_013322_328485177
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;339222872;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.511218;0.457638;0.532133;0;0.442974;0.0402894;0.0953231;1.25669;0.655287;-6.16338;0.598648;6.84267;-0.560908;0.470027;-9.05355;-1.79929;0.021321;0.0111756;0.0372393;0;0.00471583;0.00111165;40000;0.0162805;0.0141302;2.65058;10.8886;1.9334;6.99028;0.386219;0.341308;-1.90042;0.5;0.814193;0.840385;0.0112516;0.0102173;./sim_cue_integration_19_10_2019_013322_316445228
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1819160058;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.51005;0.445005;0.516461;0;0.548363;0.0441223;0.082892;1.56163;0.812276;2.62828;1.43039;7.36758;1.0031;0.74555;-9.11475;-1.85482;0.0333169;0.0169355;0.0548624;0;0.00412728;0.00118841;40000;0.0139295;0.0209751;3.59202;7.62066;2.51755;7.01825;0.376787;0.37355;-2.04662;0.4725;0.83339;0.83177;0.0155047;0.0164639;./sim_cue_integration_19_10_2019_013407_1841941416
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.05;0;0.9;-1;0;5;0.01;0.25;0;1821085310;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.514938;0.50466;0.51547;0;0.0926044;0.0602452;0.084391;0.104344;0.18771;-4.96932;-2.52797;-3.06867;5.86181;-4.93717;-5.91249;-0.538406;0.00147218;0.00118015;0.00279065;0;0.00394026;0.00163256;40000;0.0046376;0.0108118;8.9968;17.3929;5.439;3.14048;5.94951;6.44033;0.450918;0.495;0.786465;0.810154;0.00102631;0.000894472;./sim_cue_integration_19_10_2019_013407_1852257611
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;1828697708;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.516103;0.502474;0.516714;0;0.101416;0.0264206;0.0860477;0.082155;0.115374;-0.789891;1.64661;-7.17717;-2.84749;-3.28197;-4.45312;-0.653635;0.0012916;0.00103788;0.00224854;0;0.00366547;0.00057297;40000;0.00311122;0.005536;9.46507;17.8631;2.14075;12.9605;3.13888;7.98416;0.382918;0.5325;0.783666;0.809565;0.000877651;0.000791493;./sim_cue_integration_19_10_2019_013407_1852751321
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;8397271;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.510712;0.500022;0.509197;0;0.120975;0.0526764;0.0941171;0.0749908;0.103989;-3.89755;-0.106189;-2.29297;5.01029;-3.50232;-0.932822;-0.648883;0.00158433;0.00137648;0.00308281;0;0.00387277;0.00170131;40000;0.00256651;0.00431192;10.7356;17.4276;6.82933;8.71067;4.66549;11.3247;0.360972;0.515;0.789242;0.807168;0.00108601;0.00100405;./sim_cue_integration_19_10_2019_013823_9379905
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;982941252;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.518115;0.482258;0.517803;0;0.151021;0.0267189;0.0697614;0.100149;0.198019;-0.821116;-3.6689;-7.37833;2.22167;-2.84757;-5.92546;-0.975016;0.00229559;0.00167843;0.00419745;0;0.00516224;0.000602343;40000;0.00466649;0.00910572;10.5531;12.0221;2.76084;14.3235;3.86476;5.30298;-0.0584888;0.465;0.78266;0.811698;0.00156874;0.00142104;./sim_cue_integration_19_10_2019_014723_961001843
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;183741015;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.51188;0.507997;0.510653;0;0.0943225;0.0568265;0.0863356;0.0912155;0.135526;-2.17788;-1.28966;-1.59813;7.77446;-3.29801;-3.41336;-0.499596;0.00129676;0.00123416;0.00245196;0;0.00394734;0.00178718;40000;0.00376422;0.00812745;11.5117;15.3429;4.80558;2.4244;7.28892;11.9623;0.510146;0.4975;0.787409;0.809097;0.000859899;0.000796529;./sim_cue_integration_19_10_2019_015838_203759443
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;759005174;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.518569;0.482765;0.514522;0;0.153008;0.0259564;0.0724781;0.0877646;0.19444;2.73597;-1.25847;-6.50785;-1.27063;-3.07433;-3.96937;-0.945836;0.00221748;0.0016531;0.00416134;0;0.00526033;0.000563259;40000;0.00318505;0.00735796;8.49355;23.2825;3.90552;8.91666;9.31584;9.04711;-0.0231636;0.52;0.782393;0.812005;0.00156128;0.00135293;./sim_cue_integration_19_10_2019_020508_740828145
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;1;0;0.95;-1;0;5;0.01;0.25;0;10599607;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.513545;0.507961;0.514191;0;0.0803875;0.0449458;0.0825761;0.0900955;0.181865;3.03029;1.47752;-1.77725;7.07214;-2.8078;-5.85491;-0.577229;0.00108784;0.000961035;0.00205834;0;0.00238658;0.0013902;40000;0.00381274;0.0127135;12.8986;9.14771;5.45338;2.37613;7.12656;5.3619;0.473777;0.5025;0.787003;0.809795;0.000751057;0.000660359;./sim_cue_integration_19_10_2019_021453_7396995
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;748979946;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.522919;0.504775;0.500192;0;0.465048;0.0388695;0.0839772;1.64462;0.155385;-0.322809;-1.36353;6.99953;1.26424;0.198503;-9.29794;-1.83389;0.0192863;0.0180947;0.0346675;0;0.0035401;0.000975637;40000;0.0116782;0.00749199;12.4964;9.93558;2.55343;14.0932;0.300504;0.27803;-1.96922;0.53;0.819665;0.821972;0.0101837;0.0105596;./sim_cue_integration_19_10_2019_022839_770493334
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;1684655964;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.512357;0.499435;0.512009;0;0.101117;0.0538315;0.0823166;0.0958535;0.101404;-1.35348;-1.45225;-4.85818;-2.47919;-5.17475;-4.32609;-0.699206;0.00140464;0.0012012;0.00263097;0;0.00366112;0.00158941;40000;0.00399593;0.00295181;8.94051;19.1154;6.06187;18.4064;6.11758;11.4134;0.313217;0.5;0.787949;0.808635;0.00094551;0.000867078;./sim_cue_integration_19_10_2019_023024_1665775475
0.02;0;0.01;0;0.01;8;0;0.1;0.1;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;512017508;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.516652;0.5142;0.531501;0;0.260411;0.0246162;0.0808571;0.948523;0.11724;-1.36436;-0.195786;-0.26081;8.49559;-0.60206;-9.23863;-1.49786;0.00687957;0.00689624;0.0139295;0;0.00490422;0.00050455;40000;0.0113081;0.00529033;15.878;6.1979;3.9314;0.951112;0.45826;0.300905;-1.10542;0.49;0.79144;0.830859;0.0045431;0.00368117;./sim_cue_integration_19_10_2019_024345_531708278
0.02;0;0.01;0;0.01;8;0;0.1;0.9;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;281952597;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.513902;0.506188;0.515556;0;0.106138;0.044865;0.0875662;0.0948156;0.151557;2.05362;1.45283;-2.23051;5.47263;-3.2751;-6.00246;-0.50887;0.00130653;0.00115069;0.00249002;0;0.0038221;0.00120385;40000;0.00341264;0.00647315;13.8533;4.29542;5.92541;4.13755;10.4289;7.67934;0.499633;0.4825;0.787507;0.809505;0.000897393;0.000793363;./sim_cue_integration_19_10_2019_031044_317986142
0.02;0;0.01;0;0.01;8;0;0.05;0.1;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;150121483;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.52787;0.466161;0.505837;0;0.458222;0.0364053;0.0870411;1.28759;0.666438;1.70081;-2.44027;6.91736;0.864927;0.424074;-9.17653;-1.79996;0.0246894;0.0129494;0.0436157;0;0.00432752;0.000857727;40000;0.0159769;0.00813247;11.4798;22.918;1.99726;5.84371;0.418048;0.344398;-1.88816;0.5525;0.828891;0.849721;0.0107542;0.0105631;./sim_cue_integration_19_10_2019_031444_130088946
0.02;0;0.01;0;0.01;8;0;0.05;0.9;0;0.01;0;0;0;0.1;0;0.95;-1;0;5;0.01;0.25;0;1116646104;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.5137;0.501342;0.513943;0;0.0993878;0.0543016;0.0724094;0.0942643;0.133183;-0.667037;0.381142;-5.54288;5.21466;-5.73999;-3.93989;-0.571131;0.00144262;0.0011396;0.00276329;0;0.00387324;0.00156068;40000;0.00392441;0.00584339;24.4344;8.82355;10.6336;7.8909;5.61481;16.1048;0.43493;0.495;0.787615;0.809085;0.000985495;0.0009004;./sim_cue_integration_19_10_2019_031458_1139620445
0.02;0;0.01;0;0.01;8;0;1;0.1;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;810609372;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.525814;0.518965;0.523129;0;0.219877;0.0294969;0.0737469;0.862192;0.0571238;5.15264;-1.76834;-4.76411;-1.7403;-0.784679;-9.12589;-1.49464;0.00520588;0.0052668;0.00987192;0;0.00346245;0.000589902;40000;0.016513;0.00173472;7.43602;8.28505;7.32413;7.51921;0.492989;0.33969;-1.07424;0.5125;0.784551;0.823447;0.00358482;0.00291737;./sim_cue_integration_19_10_2019_031558_831086613
0.02;0;0.01;0;0.01;8;0;1;0.9;0;0.01;0;0;0;0.05;0;0.95;-1;0;5;0.01;0.25;0;189407118;0;0.8;10;0.01;0;5;0.01;0;0.01;0.01;0.05;0.01;1;0;0.5;-10;0.01;3;0;0.01;0;5;1;0.25;0.01;0.222;49990;0.510876;0.499652;0.510802;0;0.110084;0.0542858;0.0861513;0.11953;0.0899561;0.970843;0.862268;-5.40448;-0.299878;-6.83889;-3.02389;-0.775169;0.00160516;0.00143103;0.00300981;0;0.00370871;0.0015066;40000;0.00520749;0.00337867;15.4352;12.2021;5.6267;10.9509;2.93674;10.798;0.222658;0.4675;0.790258;0.806031;0.00106263;0.000983482;./sim_cue_integration_19_10_2019_031914_152442382
